pos_score,neu_score,neg_score,value
60,200,0,0
90,200,0,1
0,340,0,0
60,20,0,0
30,1520,10,-1
30,260,0,0
0,240,0,0
30,360,0,1
0,200,0,0
0,3000,0,-1
0,1460,20,-1
0,240,0,0
60,640,30,0
60,2240,20,1
0,1140,0,-1
0,80,0,0
30,1860,0,0
60,580,40,0
60,8500,20,1
1890,10240,60,-1
30,6080,0,0
0,180,0,0
60,960,0,0
0,80,0,1
90,380,0,-1
0,320,0,-1
0,220,0,0
60,2900,70,-1
1860,9560,10,0
180,980,30,1
0,640,30,-1
180,1480,80,-1
1950,9460,40,0
120,920,0,0
0,160,0,0
0,0,0,0
0,8260,0,0
270,1260,30,0
0,800,0,1
30,1260,0,1
0,1780,60,0
60,5980,40,-1
0,560,60,0
0,3340,0,0
0,20,0,0
0,160,10,1
210,200,0,1
0,20,0,0
90,3620,30,1
270,3900,50,0
0,260,30,0
0,120,0,0
0,20,0,0
30,420,0,0
540,2240,180,0
30,1100,0,0
0,1620,60,1
0,240,0,0
60,3600,30,-1
600,1720,20,1
0,6160,10,0
30,4000,10,1
0,80,0,0
0,220,0,0
0,3660,0,-1
30,180,10,-1
180,3080,20,1
0,20,0,0
0,1020,10,1
30,1260,20,0
30,660,20,1
780,3960,280,-1
0,140,10,-1
0,200,10,0
60,360,20,1
0,180,0,-1
0,1040,0,0
0,200,0,0
0,580,0,1
30,360,0,1
0,160,0,0
30,7760,0,0
0,180,0,0
0,0,0,0
0,1440,0,0
0,200,0,0
0,0,0,0
0,4440,190,-1
0,1280,0,0
0,40,0,1
0,140,0,0
0,0,0,1
0,0,0,0
1920,6520,20,-1
0,0,0,0
30,160,0,1
90,60,20,-1
0,0,0,-1
240,2940,0,1
60,2540,0,0
0,20,0,-1
210,360,0,0
150,7140,0,1
30,5220,0,-1
0,820,0,-1
0,0,0,-1
210,12240,0,-1
0,240,0,1
90,2280,0,0
30,8140,20,-1
60,260,10,0
60,700,30,1
30,100,0,0
60,60,0,-1
0,260,0,0
180,4240,0,1
0,1120,0,0
0,180,0,1
0,20,0,0
0,2660,0,0
210,1140,20,0
0,160,10,1
0,20,0,0
60,4260,20,0
1920,8480,120,-1
0,780,0,1
390,4740,70,-1
120,740,0,-1
210,1240,20,0
30,3780,0,0
0,200,10,0
120,2820,10,1
60,760,20,1
120,5200,180,-1
1080,2440,90,1
0,180,0,0
120,120,10,-1
960,8140,150,-1
0,800,0,0
0,0,0,1
90,140,0,1
0,0,0,0
0,100,0,0
0,160,10,-1
0,60,0,0
0,0,10,-1
30,4000,0,1
60,5220,70,1
0,100,0,0
420,14800,200,-1
0,60,0,0
120,7380,0,1
60,40,0,1
0,0,0,0
30,740,20,1
0,40,0,-1
0,200,0,-1
30,120,0,0
30,1120,0,0
30,160,0,1
0,140,0,0
60,120,10,0
30,20,0,1
30,300,10,1
1800,5180,0,0
0,20,0,-1
0,120,0,1
30,60,0,1
0,460,0,-1
0,4000,0,0
90,220,0,-1
0,10340,170,0
60,320,20,0
0,0,0,0
60,3780,0,0
60,0,0,1
150,12200,90,0
3930,19200,30,1
60,200,0,1
0,180,0,-1
30,8800,20,0
30,160,0,0
60,260,0,1
30,220,0,1
60,440,10,0
0,160,0,1
1800,5540,0,0
0,120,0,0
90,1560,40,0
30,0,0,0
30,340,0,1
0,340,0,0
120,180,0,1
0,0,0,0
150,2880,0,1
0,40,0,0
150,7860,0,0
30,4260,40,1
0,160,10,0
150,14560,100,-1
30,0,0,1
0,240,0,1
0,280,0,0
150,600,40,1
0,400,0,0
60,80,0,0
0,40,0,-1
90,640,0,0
0,200,0,0
150,4940,120,-1
180,2580,20,-1
0,1360,0,0
0,0,0,-1
120,2020,0,0
90,6500,0,0
240,5720,10,-1
0,80,0,0
60,2300,10,0
0,140,0,1
0,0,0,-1
0,120,0,0
60,560,50,0
0,2460,0,-1
0,40,0,0
0,620,0,-1
60,3860,0,1
60,120,10,-1
0,220,0,0
150,4980,60,1
0,120,10,0
30,1180,0,-1
1800,5940,0,-1
0,0,0,-1
60,60,0,-1
30,2480,20,1
60,180,10,0
30,520,20,0
570,1020,0,0
1800,5200,0,0
0,180,0,1
60,820,0,0
60,4040,10,1
0,1780,0,1
570,46080,310,1
120,2060,0,0
60,220,20,-1
0,60,0,1
2100,14820,100,-1
60,160,10,0
90,2660,0,1
90,3100,110,1
30,3840,0,-1
60,4400,20,1
0,120,0,0
180,180,0,-1
90,200,0,1
60,7140,40,-1
0,280,0,-1
0,100,0,0
30,2420,0,1
0,1380,10,-1
0,4320,0,0
0,140,10,-1
90,100,0,1
0,20,0,0
0,240,0,-1
90,380,10,0
1800,8200,0,0
60,380,20,-1
360,10140,70,1
30,420,0,-1
60,8040,0,0
0,120,10,0
480,4780,20,-1
90,7660,60,1
0,160,10,-1
30,120,0,-1
30,220,0,0
0,120,10,-1
180,740,0,1
30,200,0,-1
0,240,0,1
0,280,0,0
30,760,20,-1
0,1780,0,0
0,80,0,-1
390,2900,40,0
0,1160,0,-1
0,60,0,0
60,180,0,0
0,120,0,0
150,3560,110,-1
0,4680,0,0
30,1600,40,1
0,200,0,1
1830,5160,0,1
30,220,0,0
60,440,0,0
90,100,20,1
0,900,0,-1
0,2780,0,-1
0,20,0,0
30,700,20,0
300,880,10,0
0,960,0,1
120,6220,10,-1
30,160,0,0
60,140,0,0
0,420,0,-1
180,900,40,1
30,20160,10,0
0,1480,10,0
180,8680,100,-1
0,1220,20,0
0,40,0,0
0,1540,0,0
30,900,20,0
30,40,0,1
30,940,20,0
60,240,10,1
0,500,0,0
30,260,0,1
0,120,0,0
30,5200,20,0
0,200,10,0
0,160,0,0
0,560,0,1
0,100,0,-1
0,80,0,0
0,1260,0,-1
90,80,0,0
0,40,0,0
60,40,0,1
0,20,0,0
30,2580,0,-1
0,40,0,-1
60,3540,10,-1
30,260,0,-1
60,4620,40,1
0,20,0,-1
630,1600,0,1
180,4580,10,0
0,80,0,0
30,500,20,-1
30,340,20,1
0,20,0,0
330,4660,30,-1
180,3020,0,0
180,8300,10,0
210,1260,20,0
0,360,0,-1
120,2520,20,0
30,1300,0,-1
90,300,0,0
150,480,10,0
30,160,10,-1
0,620,40,-1
570,820,20,1
0,200,0,0
60,1000,20,1
180,1100,30,0
30,540,20,0
30,640,0,0
0,1440,0,0
0,580,0,-1
150,920,0,1
0,200,0,1
60,380,10,0
0,100,10,0
0,160,0,1
210,6700,30,0
0,1140,0,0
0,160,10,1
0,880,0,0
0,80,0,0
60,660,10,0
0,0,0,1
0,20,0,0
60,740,30,1
30,300,20,-1
150,2860,60,-1
60,120,0,1
30,780,20,-1
0,560,0,1
570,860,0,1
0,80,10,1
30,320,20,1
0,9500,0,0
0,1180,0,0
60,500,10,0
0,400,0,0
90,600,0,0
60,1660,40,0
30,140,0,0
0,140,0,0
0,20,0,0
0,160,0,1
30,1520,0,-1
0,900,0,1
1800,8480,0,0
30,180,0,0
0,260,0,1
0,3880,0,0
0,100,0,0
30,6420,0,-1
0,220,0,0
30,120,10,0
0,180,10,0
0,540,0,0
0,2560,0,0
60,100,10,1
0,3740,10,0
0,240,0,0
0,800,0,0
30,0,10,-1
0,60,0,1
0,200,0,1
30,380,40,-1
0,100,0,1
0,1200,20,-1
60,1140,0,0
60,300,0,0
30,180,10,1
30,1380,20,0
60,180,10,0
180,1720,30,0
120,5220,90,0
0,900,0,1
0,1460,0,0
60,260,0,1
210,1340,40,1
30,320,0,1
30,6740,30,-1
30,40,20,1
60,500,10,0
60,3060,10,0
0,40,0,1
0,500,0,1
180,6860,20,1
270,1960,180,1
60,1200,10,1
90,200,10,1
30,180,10,1
0,260,0,1
0,3260,0,0
120,980,20,0
30,200,10,0
0,1720,0,1
120,1560,60,1
1050,820,70,1
0,100,0,0
30,60,0,0
30,1860,0,0
60,360,50,-1
0,200,0,-1
120,5040,0,1
0,180,0,1
0,13300,60,0
0,120,0,0
0,20,0,0
0,8620,0,0
0,20,0,0
0,1680,0,0
660,3000,70,0
30,3720,0,-1
30,180,0,-1
0,100,0,0
0,220,0,0
60,180,0,1
60,300,0,-1
60,540,10,1
0,160,0,0
0,0,0,0
0,240,0,0
240,3880,20,0
30,60,0,1
0,220,0,0
0,3620,0,0
210,3140,80,1
0,160,0,1
0,120,0,0
120,1580,10,0
30,220,0,1
0,60,0,0
0,60,10,0
210,3140,70,0
120,1420,10,0
30,4460,0,0
0,40,0,0
210,5520,0,1
30,4420,0,0
0,40,0,1
60,8080,0,0
0,140,0,0
30,3140,0,1
0,1320,10,-1
0,220,0,0
330,9960,140,0
0,60,0,0
0,260,0,0
0,40,0,1
60,280,0,1
30,220,0,0
1860,9060,0,0
90,3520,20,-1
30,300,30,0
30,80,0,-1
0,40,0,0
30,1000,20,0
450,3500,150,1
30,220,0,1
30,3400,10,0
30,40,20,0
0,100,10,-1
0,2620,0,0
30,260,0,1
0,140,0,1
30,200,0,-1
0,100,0,-1
30,140,0,1
0,220,20,-1
30,280,10,0
0,300,0,0
30,1780,20,0
0,80,0,-1
0,100,0,-1
0,140,0,1
30,580,0,0
0,100,10,-1
60,360,10,-1
2580,9300,20,-1
240,840,30,-1
0,160,0,0
0,0,0,-1
1830,5360,0,-1
0,120,0,1
0,100,10,-1
0,140,10,-1
0,120,0,1
360,1860,0,0
1830,6520,0,1
0,160,0,-1
0,200,0,1
90,5740,60,-1
30,6360,20,0
0,220,0,0
0,2080,0,1
0,240,0,0
30,2320,120,0
0,1760,0,-1
0,780,0,0
0,1720,0,1
1830,12260,10,-1
0,1020,0,-1
30,2940,0,0
60,1120,0,0
30,2420,10,-1
0,4860,0,0
210,4020,20,1
0,0,0,0
120,4780,20,0
0,160,0,1
0,20,0,1
30,340,30,1
0,1600,10,-1
90,4040,0,1
1800,14360,0,-1
570,1180,20,0
30,160,0,1
120,3140,100,1
120,480,0,1
0,1320,0,0
120,7780,10,1
30,180,0,1
30,6120,0,0
0,140,20,1
0,40,0,1
0,120,0,1
30,480,0,1
60,500,10,0
0,300,0,0
0,220,10,1
0,240,0,0
30,100,0,0
210,6340,180,-1
0,140,0,0
30,60,0,1
0,40,0,1
30,200,0,0
0,380,0,0
0,320,10,1
60,160,0,1
0,20,0,0
90,2920,60,-1
0,9580,0,0
540,10440,40,0
30,5260,0,-1
30,280,0,0
60,1320,10,-1
0,1340,0,-1
0,80,0,-1
150,2160,20,-1
60,1900,20,0
0,0,0,0
90,4760,0,0
0,440,0,0
60,1560,0,-1
0,520,0,1
0,160,0,0
30,120,0,0
0,0,0,-1
0,140,0,1
30,1320,20,0
30,180,0,0
240,1700,20,-1
390,2820,70,-1
30,20,0,1
0,3920,0,1
0,220,0,1
2640,8680,0,1
30,1820,30,1
90,540,40,-1
3630,13760,20,1
30,40,0,1
0,80,0,0
0,1860,0,1
0,180,0,1
0,20,0,0
420,660,70,1
30,560,0,0
120,5300,0,0
0,0,0,1
210,600,30,0
90,9420,40,1
90,1520,0,1
0,500,0,0
1920,18100,20,1
0,120,0,0
30,220,0,0
90,3260,70,-1
0,4660,0,-1
0,260,0,0
0,260,0,0
90,2660,20,1
30,320,30,0
0,6580,0,-1
30,1720,0,0
90,1680,30,-1
0,560,0,0
30,200,0,0
0,180,0,1
90,1600,30,-1
0,180,0,0
90,100,0,1
30,4200,20,1
30,1400,20,1
30,20,0,1
30,120,0,1
60,100,0,1
150,380,0,1
30,60,10,-1
1800,5440,40,-1
840,2140,0,-1
30,1360,20,0
30,40,0,1
30,980,70,1
150,1100,20,0
30,380,0,-1
0,120,0,0
0,0,0,0
0,5660,0,-1
60,6600,0,0
90,360,30,0
0,220,0,-1
0,0,10,0
0,260,0,1
30,200,0,1
1860,5560,10,0
0,260,0,0
0,100,0,1
0,160,0,0
0,460,0,0
0,40,0,-1
0,400,0,1
30,160,0,1
90,580,0,0
0,600,0,1
0,160,0,1
30,2240,20,-1
0,0,0,1
0,860,0,0
0,200,0,1
420,820,70,-1
30,2160,30,1
180,200,0,1
60,7600,30,-1
60,5460,0,1
60,200,0,1
30,80,0,0
60,1120,10,0
0,1260,10,0
0,140,0,1
1860,7140,20,1
0,240,30,-1
0,5760,0,1
810,4080,30,-1
30,60,0,-1
90,1140,0,0
90,1140,0,1
600,12160,100,-1
0,220,0,0
90,4540,0,-1
0,100,0,-1
0,20,0,0
0,0,0,0
0,4460,0,1
0,1460,0,0
0,960,0,0
60,220,10,0
0,400,0,-1
0,5780,0,0
60,240,0,1
0,220,0,-1
30,5440,0,1
90,1060,0,0
90,780,10,1
120,2000,0,0
0,220,0,0
30,180,0,0
0,880,0,0
60,600,0,1
540,960,0,-1
30,10480,20,1
0,160,0,1
0,1240,0,-1
1830,6020,20,0
0,180,10,1
0,5220,0,1
0,8820,0,1
30,60,0,1
0,3440,0,1
0,20,0,-1
30,7280,0,1
0,60,0,1
0,80,0,0
180,1440,0,-1
120,660,0,0
0,40,0,1
1920,7120,40,0
30,1660,0,0
30,1480,20,0
0,260,0,0
0,1060,0,1
90,1060,20,1
150,2200,70,-1
30,1720,50,-1
30,860,0,1
0,100,0,1
0,520,0,1
0,320,0,0
840,2300,0,0
0,100,0,0
0,140,0,0
120,2000,40,1
30,820,0,0
0,140,0,0
90,880,20,1
1800,9540,0,0
30,460,20,0
30,2540,0,1
0,40,0,0
0,0,0,1
30,360,0,1
0,80,0,0
0,2680,10,1
60,800,0,1
60,1000,150,0
0,220,0,0
60,2600,20,-1
0,140,0,1
0,3960,0,1
30,120,20,-1
210,2560,20,-1
0,660,0,0
90,5360,10,1
30,4400,20,1
960,4740,20,1
90,780,30,1
30,940,0,1
30,300,20,0
210,620,20,1
60,160,0,0
120,4260,30,-1
0,180,0,0
90,4480,40,1
0,220,0,0
1800,8020,0,-1
1800,8180,0,-1
0,360,0,0
30,100,10,-1
0,4040,0,0
0,60,0,0
90,2420,20,0
0,1240,10,0
30,220,0,0
0,4500,0,-1
0,120,0,-1
0,0,0,0
30,2060,20,1
0,80,0,1
0,0,0,0
60,220,10,0
60,160,0,0
0,220,0,0
30,1560,30,0
120,460,30,-1
0,320,0,1
0,0,0,0
0,2520,20,0
0,1580,0,-1
1140,6220,200,-1
0,240,0,-1
30,360,0,0
0,100,0,0
0,4500,0,0
0,1340,0,-1
30,5720,0,-1
30,4080,0,1
0,120,0,1
0,10580,20,-1
30,4260,0,-1
0,0,0,0
30,100,0,0
0,40,0,0
60,6080,20,1
0,120,0,1
30,140,20,0
60,120,0,1
0,160,0,0
60,4340,20,1
420,2820,40,-1
120,3460,0,-1
270,6840,40,1
0,120,0,-1
30,200,0,0
0,20,0,0
0,400,0,0
180,180,0,1
0,80,0,1
0,0,0,0
570,7380,20,0
0,1120,0,0
450,900,90,-1
540,7320,110,0
0,640,0,0
30,260,0,-1
30,60,0,-1
30,13060,20,1
150,460,20,1
30,120,0,0
30,60,10,0
90,4080,110,-1
0,60,0,1
1020,9420,140,1
0,160,0,0
0,580,0,0
0,220,0,0
0,1360,0,1
1800,7640,0,0
0,220,0,1
210,1780,20,0
0,6400,0,1
30,140,0,1
0,560,0,0
0,3060,0,1
60,200,10,1
0,280,0,0
0,240,0,0
0,40,0,1
0,300,0,0
2010,6240,0,-1
30,100,0,0
0,0,0,0
0,2580,0,0
30,120,0,1
30,140,0,1
0,120,10,1
0,240,0,0
0,13160,0,1
0,160,0,0
30,200,0,1
90,520,10,0
0,340,0,0
120,500,0,-1
30,40,0,1
0,1880,0,0
90,1560,0,0
0,0,0,0
0,220,0,1
30,1040,20,0
30,20,0,1
90,20,0,1
180,140,0,1
60,160,10,1
60,1400,0,0
30,7600,40,-1
210,3260,20,0
0,1280,10,0
150,4940,20,1
60,360,10,0
0,60,0,0
30,960,0,0
0,0,0,1
30,200,10,-1
0,200,0,0
60,7900,20,1
30,140,0,1
0,140,0,0
120,980,0,0
30,220,0,0
0,160,0,0
30,120,0,-1
0,720,40,-1
1830,5480,20,0
0,760,0,-1
0,20,0,-1
0,400,0,0
60,100,0,1
0,100,0,0
0,220,30,-1
180,3980,20,0
1710,4560,150,1
0,0,0,0
0,380,0,0
0,720,10,0
0,100,10,1
0,100,0,0
0,40,0,0
150,8460,90,1
0,1580,0,0
60,220,10,1
2520,8780,40,1
30,140,0,1
0,1180,0,1
0,1840,0,0
0,7860,0,0
0,280,10,-1
0,2860,0,0
120,4500,30,0
150,3700,130,0
0,180,10,0
0,20,0,-1
210,5600,10,1
180,400,10,0
0,3660,80,1
90,200,10,0
0,40,0,1
180,460,0,1
0,300,10,-1
0,620,0,0
90,680,0,0
30,100,0,1
30,160,10,0
30,280,0,-1
90,1820,0,0
0,100,0,0
0,700,0,0
0,160,0,0
270,2920,50,0
1950,7360,0,0
0,6020,0,0
0,220,0,0
30,1560,20,0
0,0,0,0
30,220,0,0
450,820,80,-1
0,180,0,0
0,200,0,1
60,5860,10,0
30,3020,30,0
0,1500,0,1
210,480,40,1
0,180,10,-1
1830,7260,0,-1
30,500,30,0
0,720,0,-1
90,5040,50,-1
0,40,0,1
30,20,0,1
150,580,20,1
90,360,30,0
0,16280,0,-1
0,980,0,-1
0,40,0,1
0,60,0,0
0,0,0,0
300,740,20,1
0,4880,0,0
0,0,0,1
30,140,0,0
30,520,20,0
60,2240,20,0
60,740,40,0
0,5720,450,0
0,20,0,1
60,660,0,1
60,300,10,-1
0,300,0,1
30,60,0,0
1920,7180,0,1
0,20,0,0
30,420,0,0
180,2580,0,1
90,1280,10,-1
0,1680,0,1
0,0,0,0
0,220,0,1
0,0,0,-1
90,1040,40,0
0,240,0,0
60,1520,40,0
1980,6400,0,0
60,5880,20,1
1800,5240,0,0
180,5420,60,-1
0,140,0,0
0,200,0,0
210,1220,10,1
0,60,0,0
30,80,0,1
0,660,0,0
30,160,0,1
270,4140,0,1
30,13080,30,1
0,600,0,0
0,380,0,0
0,360,0,0
0,160,0,0
0,1840,0,-1
0,3840,0,0
30,200,0,1
90,340,0,0
60,80,0,1
0,0,0,0
270,10460,60,-1
0,440,0,0
0,0,0,1
0,60,0,1
0,340,0,1
30,980,0,1
0,220,0,1
480,5940,20,0
30,760,140,1
0,140,0,1
0,100,0,1
90,10860,150,-1
120,220,30,0
0,920,0,-1
0,820,0,-1
30,2800,10,0
450,2260,80,0
0,280,0,0
60,1460,110,-1
60,120,0,1
0,320,0,0
90,6680,0,-1
0,380,0,0
60,240,10,0
0,2440,0,1
0,180,0,0
90,1920,10,-1
540,1320,0,-1
30,0,0,0
30,300,10,-1
390,100,0,1
0,3360,0,0
120,2380,10,1
30,6360,0,1
30,380,20,0
2040,9080,10,0
0,2600,0,-1
30,11640,30,-1
330,2240,110,-1
0,4600,0,0
60,1540,0,1
60,80,0,0
30,1680,40,0
0,260,0,0
0,160,0,-1
60,140,0,1
30,4940,90,0
0,20,0,0
0,1740,0,0
30,220,0,1
120,840,0,0
0,220,0,1
0,40,0,0
30,360,20,0
120,6380,20,-1
0,260,0,0
0,180,0,-1
0,6180,0,-1
30,5680,30,0
60,1200,0,0
0,60,0,0
150,2120,30,-1
0,100,10,-1
30,2020,0,1
0,240,0,0
0,120,0,0
0,20,0,0
0,220,0,0
30,240,0,0
0,0,0,0
1920,8420,30,-1
0,160,0,0
60,220,0,1
0,20,0,0
0,160,0,1
30,120,0,0
60,1660,40,-1
30,140,10,1
0,0,0,0
0,260,0,0
0,380,0,0
0,0,0,0
210,2040,50,-1
0,140,0,0
30,180,0,1
30,2800,0,-1
0,160,10,0
120,1660,40,0
1830,11700,20,1
30,820,30,0
1920,5800,30,1
60,320,20,-1
30,480,0,0
0,160,0,-1
0,9260,0,0
0,160,20,-1
60,1800,0,1
0,220,0,0
0,1280,0,-1
90,0,0,1
30,700,10,-1
0,40,0,-1
0,20,0,1
780,3240,150,1
0,120,0,0
30,300,0,0
390,4720,210,-1
0,0,0,0
30,200,0,1
0,5500,0,0
60,1520,20,0
0,0,0,1
150,1900,20,0
0,120,0,0
1620,3120,290,1
0,240,0,-1
30,100,0,0
0,1160,0,0
30,1140,10,0
90,5500,40,-1
60,260,10,0
60,14220,30,1
0,1440,0,1
30,460,20,1
60,60,10,0
30,40,0,1
30,220,10,0
630,940,20,1
90,2700,40,0
0,1040,0,1
0,520,0,-1
90,2120,40,0
90,340,20,1
0,500,180,-1
30,220,0,1
0,180,0,0
1950,9840,20,-1
30,660,0,-1
60,140,0,0
1950,9500,390,-1
30,1240,0,0
450,3400,70,0
150,5960,60,0
0,1460,30,0
0,80,0,-1
0,260,0,-1
60,1400,10,0
3810,26560,110,0
1860,7740,20,-1
30,160,0,1
0,3660,0,0
30,6780,0,1
60,13900,110,-1
60,6700,130,-1
30,3080,30,-1
90,1040,0,0
0,3100,0,0
30,420,0,0
0,240,0,0
30,120,0,0
150,2180,30,-1
180,5060,50,0
60,320,0,0
30,500,20,0
60,2640,0,0
0,120,10,1
60,380,10,1
120,3800,20,0
0,140,0,0
0,2380,0,-1
90,8040,20,0
0,1080,0,0
60,120,10,1
0,220,0,1
60,1740,40,0
30,880,0,0
0,0,0,0
30,4180,30,-1
30,560,20,1
30,120,0,1
0,60,0,0
0,40,0,0
0,5720,0,1
1830,9340,20,-1
30,160,0,0
0,260,0,1
0,140,0,0
0,1640,10,-1
0,0,0,0
30,1280,50,-1
0,0,0,1
5400,20520,10,0
30,3640,20,0
0,20,0,1
360,4560,60,-1
60,80,0,0
180,3200,0,-1
60,4620,30,-1
60,4420,40,-1
60,3840,10,1
0,2580,0,1
0,2520,0,0
30,1520,0,-1
0,420,0,-1
30,420,0,1
600,2040,0,0
0,860,0,1
0,5240,10,1
0,0,0,-1
0,120,0,1
30,260,20,0
240,13180,140,-1
30,200,0,1
30,120,0,1
0,3720,0,0
30,200,0,0
0,1720,30,1
0,20,0,0
240,6120,20,0
0,720,0,1
60,760,20,-1
30,1300,0,1
180,2320,0,0
60,160,0,1
30,5140,30,-1
0,1880,0,-1
60,400,0,0
30,2000,20,0
0,20,0,1
60,8940,20,0
30,240,0,1
90,3520,60,-1
0,200,0,0
0,240,0,0
0,240,0,0
0,20,0,0
0,6740,0,0
0,3760,0,1
0,120,0,-1
60,200,0,0
0,140,0,1
60,3420,10,-1
30,4300,20,-1
90,3420,10,0
30,160,0,1
0,240,0,0
0,240,20,1
0,1640,0,1
120,1600,20,1
60,60,0,-1
0,20,0,0
0,40,0,0
60,4660,80,0
900,3160,0,-1
0,240,0,0
30,1440,20,-1
0,20,0,0
0,200,0,0
0,1720,0,-1
0,40,0,0
30,80,0,0
0,20,0,0
60,1140,40,0
30,180,10,-1
30,380,0,0
30,880,20,-1
0,1060,0,-1
0,20,0,0
180,5420,20,1
0,420,0,0
30,8460,0,-1
0,20,0,1
30,100,0,1
30,660,20,1
0,200,0,0
0,240,0,-1
270,11920,140,0
0,3360,0,1
0,1340,30,-1
0,80,0,0
0,500,0,1
0,1940,10,-1
60,4020,10,0
0,240,0,-1
0,180,10,1
30,980,0,0
90,1700,30,0
30,1100,20,-1
240,1980,20,1
30,140,10,0
30,220,0,0
0,1320,0,0
60,200,10,1
90,3120,0,0
0,40,0,0
0,1120,0,-1
0,60,10,0
30,400,0,0
60,980,20,-1
0,7600,60,-1
0,860,0,0
210,920,0,1
30,8700,0,1
30,280,20,-1
240,16920,0,1
0,0,0,0
90,3420,20,-1
30,240,0,0
0,700,0,0
90,1520,40,0
60,200,0,0
0,3840,0,0
30,1180,0,1
30,1840,20,0
0,0,0,0
0,6340,0,-1
120,1360,0,1
60,10340,40,-1
240,4800,50,0
30,260,20,0
30,120,0,1
60,140,0,1
60,160,0,1
0,40,0,0
90,6740,20,1
570,880,0,1
0,0,0,-1
0,1840,0,-1
60,100,10,0
90,520,0,0
90,4620,140,-1
0,0,0,0
0,320,0,-1
30,660,0,1
0,120,0,0
30,240,0,0
60,320,0,0
0,180,0,1
0,1700,0,0
30,260,0,0
0,420,0,-1
30,420,10,0
0,20,0,1
0,1640,10,0
0,120,0,0
30,1140,0,1
120,140,0,1
30,240,20,0
0,3440,0,1
0,240,0,1
30,1180,0,0
150,1260,30,1
0,220,0,0
840,5960,140,1
30,120,0,0
0,160,0,-1
30,240,0,1
60,180,0,1
0,80,10,0
0,80,0,0
60,100,10,1
0,3980,0,0
120,8840,90,1
0,280,0,1
30,200,10,1
60,120,0,1
0,1520,10,0
150,6160,20,1
0,80,0,0
0,0,0,0
0,340,0,1
0,1460,0,0
0,80,0,0
60,4200,0,-1
30,3960,0,0
60,80,10,-1
30,80,0,1
0,180,0,1
270,1600,60,-1
540,1020,30,1
150,2600,0,0
30,140,0,0
0,180,0,1
60,360,40,1
0,200,0,1
0,540,0,1
60,1220,60,-1
1800,5460,20,0
30,120,0,0
30,4120,20,0
1800,9860,0,0
540,1780,0,1
0,2160,10,1
30,40,0,1
1950,7540,150,1
0,180,0,0
60,2240,20,0
0,740,110,0
30,660,20,-1
120,2960,20,-1
0,200,0,0
0,240,0,0
120,1560,60,-1
0,100,0,1
0,20,0,1
30,2800,10,0
90,240,10,-1
0,80,0,0
30,1180,20,-1
0,40,0,1
0,200,0,1
0,80,0,0
0,1340,20,-1
30,580,0,-1
0,580,0,0
0,60,0,0
0,220,10,1
1800,7980,0,-1
30,60,10,0
90,1900,0,1
0,240,0,0
0,100,0,1
30,3060,20,1
30,4580,0,0
0,20,0,0
30,4660,20,1
0,300,0,0
0,200,10,-1
0,1140,0,1
30,200,0,1
0,160,0,0
60,40,0,1
90,1420,30,1
0,60,0,0
0,160,0,0
0,2280,0,-1
330,3860,20,0
60,160,10,-1
90,240,20,1
60,180,0,1
60,560,0,-1
0,880,0,1
30,1380,0,0
180,180,0,0
0,3860,0,1
480,840,20,0
30,1100,0,0
0,0,0,0
0,740,0,0
90,600,20,1
3750,20220,50,1
0,1600,0,0
60,1900,10,0
60,1160,10,-1
60,4340,90,-1
30,2020,120,1
0,80,0,-1
0,180,10,0
30,880,50,0
0,260,10,0
0,280,0,0
30,240,0,1
0,0,0,-1
0,240,0,1
150,8000,20,1
0,680,10,1
0,220,0,0
150,2540,80,1
0,1860,0,0
0,20,0,1
60,980,190,-1
0,240,0,1
0,1120,0,-1
180,1160,0,0
30,1520,0,0
0,2520,0,-1
60,80,0,0
0,40,0,1
60,1680,0,-1
0,4320,0,0
30,80,0,1
0,160,0,1
60,3000,20,1
0,220,0,0
210,1220,20,0
0,240,0,0
0,2920,0,-1
240,520,30,1
0,160,0,1
180,1600,0,1
0,1780,0,0
0,500,0,1
0,20,0,-1
0,200,0,0
0,180,0,0
0,20,0,0
210,820,0,1
0,120,0,0
60,120,10,1
0,0,0,0
0,80,0,0
0,160,0,0
30,1020,0,-1
0,160,0,-1
1860,7480,0,-1
0,40,0,0
0,180,0,0
0,40,0,0
30,2720,20,-1
0,120,0,1
0,0,0,0
0,240,0,1
60,1600,40,-1
0,0,0,0
0,60,10,1
30,140,0,0
240,1240,0,0
0,60,0,0
0,100,0,0
30,180,0,-1
30,200,10,1
0,180,0,1
90,4660,40,-1
60,200,0,0
0,20,0,0
30,60,0,-1
180,3780,10,1
0,140,0,0
480,3380,100,0
90,6380,20,0
30,4220,0,-1
30,100,0,1
60,6260,40,1
30,80,0,1
0,3640,40,1
0,1180,0,0
180,14780,60,1
60,140,10,1
0,100,20,-1
0,160,0,0
30,680,20,0
0,200,0,0
0,60,0,0
0,7200,60,-1
60,1380,20,0
0,1300,0,0
30,20,0,1
240,3280,120,1
150,640,0,-1
30,5460,0,1
0,0,0,0
0,40,0,0
90,1100,0,0
0,200,0,0
0,120,0,0
30,9620,0,1
0,1820,30,1
30,760,0,0
0,40,0,0
0,500,0,0
30,200,0,0
180,1040,0,1
60,3420,20,-1
60,100,0,1
420,6620,70,-1
60,80,0,1
0,240,0,0
0,360,0,-1
0,600,0,0
60,740,0,0
0,100,0,-1
0,20,0,-1
0,240,0,1
