,pos_score,neu_score,neg_score,sub_score
7203,0.0,1.2,0.0,0.0
7204,0.3,5.4,0.0,0.0057
7205,0.0,62.2,0.1,0.0771
7206,1.2,17.2,0.0,0.0455
7207,0.3,1.2,0.0,0.01
7208,0.3,2.6,0.0,0.0057
7209,1.5,11.6,0.4,0.0427
7210,1.8,94.4,0.2,0.0817
7211,0.3,28.0,0.2,0.038
7212,0.3,1.6,0.0,0.003
7213,0.0,1.8,0.0,0.0
7214,3.6,13.0,0.6,0.1427
7215,0.0,1.8,0.0,0.0
7216,3.0,18.6,0.3,0.1393
7217,0.3,2.0,0.0,0.0
7218,0.9,13.0,0.0,0.012
7219,0.0,111.0,0.7,0.1246
7220,0.3,27.2,0.2,0.038
7221,0.0,3.4,0.3,0.0203
7222,0.6,43.2,0.0,0.0782
7223,0.0,1.8,0.0,0.012
7224,0.0,2.4,0.0,0.0
7225,0.0,1.0,0.0,0.0
7226,0.0,11.4,0.0,0.0
7227,19.2,63.6,0.8,0.5755
7228,0.0,0.0,0.0,0.0
7229,0.3,11.2,0.0,0.0165
7230,0.0,3.0,0.0,0.0079
7231,0.6,5.0,0.2,0.043
7232,0.0,0.4,0.0,0.0
7233,0.0,0.0,0.0,0.0
7234,0.0,33.4,0.0,0.0
7235,0.0,2.0,0.0,0.0
7236,0.3,0.6,0.0,0.006
7237,0.3,3.4,0.2,0.038
7238,0.3,13.0,0.0,0.01
7239,0.0,0.2,0.0,0.0045
7240,0.9,29.0,0.2,0.052
7241,0.6,37.6,0.1,0.01
7242,0.0,8.8,0.0,0.0
7243,0.0,2.4,0.1,0.0114
7244,0.0,1.6,0.0,0.0
7245,0.0,0.0,0.0,0.0
7246,0.0,11.2,0.0,0.0
7247,0.9,63.0,1.7,0.3121
7248,0.0,15.8,0.1,0.0063
7249,0.0,1.4,0.1,0.0117
7250,0.6,9.4,0.9,0.1159
7251,0.3,5.0,0.0,0.0238
7252,0.9,2.8,0.2,0.045
7253,0.3,11.6,0.3,0.0187
7254,0.0,7.6,0.0,0.0
7255,0.0,13.8,0.0,0.0
7256,0.0,2.0,0.0,0.0095
7257,0.3,2.2,0.1,0.007
7258,0.0,2.4,0.2,0.008
7259,1.2,49.8,0.3,0.063
7260,22.2,124.8,0.2,0.6761
7261,0.6,15.8,0.0,0.0217
7262,0.6,49.6,0.0,0.0057
7263,0.6,22.6,0.0,0.022
7264,0.0,25.2,0.0,0.0
7265,0.0,2.8,0.0,0.0
7266,0.0,4.2,0.0,0.0
7267,0.3,12.8,0.0,0.0165
7268,0.9,49.6,0.2,0.0313
7269,0.0,2.2,0.0,0.0
7270,8.7,26.0,0.7,0.291
7271,0.0,56.8,0.0,0.0397
7272,0.0,0.4,0.0,0.0
7273,0.0,26.8,0.0,0.0
7274,0.3,0.6,0.0,0.0
7275,0.3,2.2,0.0,0.005
7276,1.2,35.6,0.2,0.053
7277,0.3,7.6,0.2,0.038
7278,0.0,1.0,0.1,0.005
7279,0.3,1.4,0.1,0.012
7280,0.0,102.0,0.0,0.1391
7281,0.0,2.8,0.0,0.0
7282,0.0,0.4,0.0,0.0
7283,0.0,3.4,0.0,0.0
7284,3.3,251.8,0.5,0.2961
7285,0.0,23.8,0.0,0.0
7286,0.0,7.0,0.0,0.0
7287,0.0,0.6,0.0,0.0
7288,0.0,61.0,0.0,0.016
7289,0.3,92.6,0.3,0.0611
7290,0.0,3.0,0.1,0.0071
7291,16.2,43.8,0.3,0.4178
7292,0.0,2.2,0.0,0.001
7293,2.4,75.6,0.0,0.0472
7294,0.0,3.8,0.1,0.008
7295,0.3,0.2,0.0,0.006
7296,19.8,185.4,0.5,0.5322
7297,0.0,1.4,0.0,0.0
7298,0.0,1.4,0.1,0.004
7299,0.3,3.2,0.3,0.0187
7300,0.0,2.4,0.0,0.0
7301,19.2,72.8,0.0,0.5062
7302,0.0,8.6,0.0,0.0
7303,0.0,0.4,0.0,0.0
7304,0.0,1.4,0.0,0.0
7305,0.3,16.4,0.2,0.038
7306,0.0,0.0,0.0,0.0
7307,0.0,1.6,0.0,0.003
7308,0.3,12.4,0.2,0.038
7309,0.0,2.8,0.2,0.018
7310,0.0,3.8,0.0,0.0
7311,0.0,20.6,0.0,0.0038
7312,0.3,6.4,0.1,0.0219
7313,0.0,44.6,0.2,0.008
7314,0.3,35.6,0.2,0.038
7315,0.0,35.6,0.2,0.008
7316,0.3,2.6,0.0,0.0057
7317,0.6,2.0,0.0,0.0172
7318,0.3,29.0,0.2,0.054
7319,0.3,1.4,0.0,0.0
7320,0.0,1.8,0.0,0.0
7321,18.0,107.4,0.6,0.5245
7322,1.2,24.0,0.2,0.0253
7323,0.3,17.4,0.2,0.098
7324,0.0,1.6,0.0,0.0
7325,0.3,1.8,0.0,0.005
7326,0.3,0.6,0.0,0.005
7327,0.3,2.6,0.0,0.002
7328,0.3,50.0,0.2,0.0518
7329,0.3,1.2,0.0,0.013
7330,1.8,1.8,0.0,0.0321
7331,6.0,154.6,2.0,0.4511
7332,0.0,1.8,0.1,0.006
7333,1.8,14.6,0.1,0.049
7334,0.0,1.2,0.0,0.0
7335,0.0,0.2,0.0,0.0
7336,0.9,7.2,0.2,0.048
7337,0.0,0.2,0.0,0.0
7338,0.0,2.0,0.0,0.0
7339,0.0,72.4,0.0,0.0
7340,0.0,25.4,0.6,0.052
7341,0.0,0.0,0.0,0.0
7342,0.3,1.2,0.0,0.005
7343,0.0,0.0,0.0,0.0
7344,3.9,29.0,0.2,0.1213
7345,2.4,5.6,0.4,0.1111
7346,0.6,2.4,0.0,0.0138
7347,2.7,26.6,0.4,0.1785
7348,0.3,1.0,0.0,0.005
7349,8.7,24.4,0.2,0.2948
7350,0.3,3.0,0.0,0.0057
7351,0.0,2.6,0.0,0.01
7352,0.3,36.6,0.2,0.038
7353,0.0,2.2,0.0,0.0
7354,1.2,136.0,0.6,0.2272
7355,0.0,1.2,0.0,0.0
7356,0.3,1.0,0.0,0.007
7357,4.8,14.4,0.2,0.2092
7358,0.3,0.8,0.0,0.005
7359,0.0,0.0,0.0,0.0
7360,0.0,5.4,1.7,0.1453
7361,1.2,12.0,0.1,0.0294
7362,0.3,2.4,0.0,0.0117
7363,0.9,50.8,0.0,0.012
7364,0.0,33.6,0.0,0.0638
7365,0.3,5.4,0.2,0.038
7366,0.0,34.4,0.0,0.015
7367,0.0,0.0,0.0,0.0
7368,0.0,0.0,0.0,0.0
7369,0.0,2.2,0.0,0.0
7370,0.3,1.0,0.0,0.005
7371,0.6,29.2,0.8,0.079
7372,0.0,1.2,0.0,0.0
7373,0.0,25.4,0.3,0.0207
7374,0.3,37.6,0.2,0.038
7375,1.2,6.0,0.0,0.0173
7376,1.2,4.8,0.2,0.0524
7377,0.0,6.6,0.0,0.0
7378,0.0,5.0,0.0,0.003
7379,0.0,3.0,0.0,0.0
7380,0.3,4.2,0.2,0.0135
7381,0.0,2.2,0.0,0.0
7382,0.3,26.0,0.2,0.179
7383,0.3,23.6,0.0,0.0762
7384,0.0,0.0,0.0,0.0
7385,0.0,5.2,0.0,0.0
7386,0.3,1.2,0.0,0.01
7387,0.0,19.4,0.0,0.0
7388,0.0,51.6,0.0,0.0
7389,38.7,182.6,0.4,1.0747
7390,0.0,0.0,0.0,0.0
7391,0.0,0.0,0.0,0.0
7392,0.6,2.4,0.0,0.0138
7393,0.3,15.0,0.0,0.0
7394,0.0,33.4,0.0,0.0
7395,0.0,1.6,0.0,0.0
7396,0.9,13.8,0.4,0.079
7397,1.2,80.0,0.2,0.1242
7398,0.0,0.6,0.0,0.0
7399,0.0,2.8,0.0,0.0
7400,0.0,1.0,0.0,0.0
7401,0.0,75.8,0.0,0.0
7402,0.3,2.4,0.1,0.015
7403,1.8,9.0,0.2,0.0513
7404,0.6,1.6,0.0,0.0165
7405,0.9,3.4,0.0,0.013
7406,2.7,11.8,0.4,0.1175
7407,0.0,2.8,0.0,0.0
7408,0.0,10.6,0.0,0.0705
7409,0.0,40.8,0.0,0.0
7410,0.0,0.8,0.0,0.0
7411,0.0,12.4,0.0,0.001
7412,1.2,59.8,0.0,0.0873
7413,0.3,2.8,0.1,0.021
7414,0.0,7.6,0.0,0.0
7415,0.0,2.0,0.0,0.0017
7416,0.3,10.6,0.0,0.01
7417,0.0,0.8,0.0,0.0
7418,0.3,1.4,0.0,0.006
7419,0.3,5.0,0.0,0.011
7420,0.0,1.6,0.0,0.0
7421,0.6,15.6,0.8,0.1091
7422,0.6,2.8,0.0,0.0149
7423,0.0,38.2,0.0,0.0
7424,0.3,2.4,0.0,0.0075
7425,0.0,97.8,0.1,0.0726
7426,0.3,1.2,0.0,0.0065
7427,0.0,42.0,0.0,0.0
7428,0.0,3.0,0.0,0.0
7429,0.0,0.6,0.0,0.0
7430,0.0,0.2,0.1,0.009
7431,0.0,0.2,0.0,0.0
7432,0.0,0.0,0.0,0.0
7433,0.0,7.8,0.0,0.0
7434,0.0,2.2,0.0,0.0
7435,1.5,38.8,0.3,0.177
7436,22.2,90.6,0.6,0.782
7437,0.0,3.0,0.0,0.0
7438,0.0,1.2,0.0,0.0
7439,0.0,18.8,0.0,0.0087
7440,0.3,0.2,0.0,0.003
7441,1.8,96.4,0.6,0.121
7442,18.0,132.0,0.0,0.573
7443,0.9,45.4,0.8,0.1015
7444,0.0,4.2,0.0,0.0
7445,0.3,2.0,0.0,0.006
7446,1.8,10.0,0.0,0.0321
7447,1.5,15.8,0.4,0.097
7448,0.0,60.8,0.0,0.0
7449,0.0,2.0,0.0,0.0057
7450,0.0,0.0,0.0,0.0
7451,0.9,0.0,0.0,0.029
7452,0.0,5.2,0.0,0.01
7453,1.2,4.8,0.2,0.045
7454,0.3,0.6,0.0,0.01
7455,1.2,1.0,0.0,0.0255
7456,0.3,2.2,0.0,0.0
7457,0.6,12.6,0.1,0.024
7458,0.9,27.8,0.0,0.025
7459,0.0,5.6,0.0,0.005
7460,0.3,0.6,0.1,0.0037
7461,0.0,2.0,0.0,0.0
7462,19.5,87.2,0.2,0.5332
7463,1.5,1.6,0.1,0.0305
7464,1.8,14.4,0.2,0.0425
7465,0.6,76.6,0.2,0.047
7466,0.0,0.4,0.0,0.0
7467,1.2,13.0,0.0,0.0173
7468,2.4,22.4,0.2,0.086
7469,0.3,0.6,0.0,0.007
7470,0.0,2.8,0.0,0.0
7471,0.3,1.8,0.0,0.005
7472,1.8,1.8,0.0,0.0321
7473,0.0,13.2,0.0,0.0
7474,0.0,9.6,0.0,0.0087
7475,0.0,1.2,0.0,0.0
7476,0.0,13.2,0.2,0.008
7477,0.9,1.0,0.0,0.029
7478,0.0,3.6,0.0,0.0
7479,1.5,44.2,0.2,0.2887
7480,0.0,3.0,0.0,0.0
7481,0.0,1.4,0.0,0.01
7482,0.0,1.6,0.0,0.0043
7483,0.0,41.2,0.0,0.0
7484,0.0,0.0,0.0,0.0
7485,0.0,1.8,0.0,0.004
7486,0.9,6.0,0.2,0.0583
7487,0.0,51.0,0.0,0.0
7488,0.3,0.8,0.0,0.003
7489,0.3,54.4,0.2,0.038
7490,0.3,14.0,0.0,0.0107
7491,0.3,108.8,0.2,0.0836
7492,1.5,8.2,0.0,0.05
7493,0.0,0.4,0.0,0.0
7494,0.0,2.8,0.0,0.003
7495,0.6,17.4,0.2,0.098
7496,0.0,0.4,0.0,0.0
7497,0.0,38.6,0.0,0.0012
7498,1.2,30.4,0.2,0.0467
7499,0.0,0.4,0.0,0.0
7500,1.5,34.0,0.0,0.0436
7501,1.5,11.0,0.0,0.021
7502,0.3,17.8,0.3,0.048
7503,0.6,64.0,0.2,0.1143
7504,0.6,5.2,0.1,0.024
7505,0.0,58.8,0.0,0.0692
7506,0.6,6.4,0.1,0.024
7507,1.2,14.6,0.0,0.0912
7508,0.0,49.4,0.0,0.0
7509,0.6,77.6,0.4,0.0664
7510,0.0,0.4,0.0,0.0
7511,0.0,13.0,0.0,0.0
7512,0.3,0.6,0.0,0.002
7513,0.0,1.6,0.2,0.0167
7514,0.0,0.0,0.0,0.0
7515,0.0,0.6,0.0,0.0
7516,0.3,0.0,0.0,0.01
7517,0.0,3.2,0.0,0.0
7518,0.9,12.0,0.1,0.0322
7519,0.0,2.0,0.0,0.0
7520,0.3,0.4,0.2,0.038
7521,1.2,21.4,0.0,0.022
7522,0.0,64.0,0.1,0.008
7523,0.0,2.6,0.0,0.0045
7524,0.3,6.4,0.2,0.038
7525,0.0,5.6,0.0,0.0
7526,0.3,1.8,0.0,0.0075
7527,0.6,1.0,0.1,0.024
7528,2.7,77.6,0.0,0.0498
7529,0.0,1.4,0.1,0.006
7530,1.2,28.2,0.0,0.018
7531,18.0,48.6,0.0,0.4805
7532,2.1,12.6,0.1,0.0429
7533,0.6,39.6,0.2,0.048
7534,0.0,1.4,0.0,0.0045
7535,0.3,1.6,0.0,0.005
7536,0.0,1.6,0.0,0.0
7537,0.0,62.6,0.1,0.0726
7538,0.9,36.4,0.5,0.0656
7539,0.0,47.4,0.0,0.0
7540,0.3,0.6,0.0,0.002
7541,0.0,1.2,0.0,0.0
7542,19.2,117.0,0.0,0.5624
7543,0.0,10.0,0.0,0.0
7544,1.2,48.0,0.0,0.025
7545,0.0,1.8,0.0,0.0
7546,0.0,9.0,0.1,0.007
7547,0.6,17.2,0.4,0.076
7548,2.1,27.0,0.9,0.2026
7549,0.3,75.0,0.2,0.038
7550,0.0,1.2,0.1,0.007
7551,0.0,0.0,0.0,0.0
7552,0.6,35.2,0.4,0.1465
7553,0.0,1.4,0.0,0.0
7554,0.6,0.4,0.0,0.0125
7555,0.3,40.6,0.0,0.016
7556,0.0,0.2,0.0,0.0
7557,0.3,68.8,0.4,0.046
7558,0.3,26.0,0.1,0.021
7559,0.3,1.6,0.0,0.0
7560,20.1,67.4,0.2,0.5155
7561,0.3,28.2,0.2,0.038
7562,0.0,1.8,0.0,0.0
7563,0.0,6.2,0.0,0.0
7564,0.0,1.8,0.0,0.005
7565,0.0,5.8,0.1,0.0
7566,0.0,1.8,0.0,0.0043
7567,0.0,4.0,0.0,0.0
7568,0.0,11.4,0.0,0.004
7569,0.6,15.2,0.0,0.0152
7570,0.0,2.0,0.1,0.0069
7571,0.0,4.2,0.0,0.0
7572,0.0,1.8,0.1,0.009
7573,0.6,4.8,0.2,0.0437
7574,0.3,3.8,0.0,0.002
7575,19.8,385.8,1.0,0.696
7576,0.0,3.4,0.0,0.0
7577,0.0,11.2,0.0,0.0
7578,0.0,2.2,0.0,0.0
7579,0.0,0.8,0.0,0.005
7580,0.0,22.4,0.1,0.009
7581,1.2,9.2,0.3,0.0761
7582,0.6,98.6,0.4,0.1216
7583,0.0,17.6,0.0,0.0
7584,1.8,83.4,0.1,0.088
7585,19.5,64.8,0.4,0.5575
7586,0.0,1.2,0.0,0.012
7587,2.1,113.6,0.5,0.117
7588,25.5,223.6,1.7,0.8521
7589,1.5,83.0,0.6,0.1732
7590,0.0,0.2,0.0,0.004
7591,1.5,59.6,0.0,0.0838
7592,0.0,14.2,0.0,0.0
7593,0.3,54.6,0.3,0.0427
7594,0.0,13.0,0.0,0.0
7595,0.0,1.8,0.0,0.0
7596,0.0,15.0,0.0,0.0
7597,21.6,165.0,0.4,0.6001
7598,0.6,49.2,0.2,0.038
7599,0.0,1.6,0.0,0.0
7600,0.0,2.2,0.0,0.0
7601,0.3,14.8,0.8,0.0947
7602,0.6,23.8,0.2,0.038
7603,0.3,2.2,0.2,0.018
7604,1.2,6.4,0.0,0.0173
7605,0.3,30.0,0.0,0.003
7606,0.3,3.0,0.3,0.0187
7607,0.0,3.0,0.0,0.0
7608,24.6,135.0,0.3,0.7486
7609,0.6,2.2,0.0,0.02
7610,0.0,0.6,0.0,0.0
7611,0.3,0.2,0.0,0.006
7612,0.3,0.6,0.0,0.0145
7613,0.0,44.0,0.0,0.003
7614,0.0,0.6,0.0,0.0
7615,0.3,25.2,0.1,0.0889
7616,0.0,0.0,0.0,0.0
7617,1.8,64.6,1.5,0.1651
7618,0.6,26.0,0.0,0.0905
7619,0.6,1.4,0.1,0.013
7620,0.0,0.2,0.0,0.0
7621,0.0,3.6,0.0,0.0308
7622,0.3,0.4,0.2,0.038
7623,0.3,27.2,0.2,0.038
7624,0.0,13.2,0.0,0.0087
7625,0.9,32.4,0.1,0.0263
7626,0.3,1.6,0.0,0.0102
7627,0.3,2.0,0.0,0.002
7628,0.6,4.2,0.0,0.007
7629,0.0,1.6,0.0,0.0
7630,0.3,5.0,0.1,0.0254
7631,0.0,55.8,0.0,0.0
7632,3.9,152.6,0.2,0.218
7633,0.0,2.4,0.0,0.0
7634,0.6,5.0,0.2,0.047
7635,5.4,64.2,0.0,0.1981
7636,0.0,0.2,0.0,0.0
7637,0.3,51.0,0.1,0.0148
7638,0.6,1.0,0.1,0.024
7639,0.0,32.2,0.0,0.0865
7640,0.6,1.2,0.0,0.005
7641,0.0,39.0,0.0,0.0
7642,2.4,84.2,1.7,0.3877
7643,0.0,1.2,0.0,0.0
7644,0.0,1.8,0.0,0.0
7645,0.0,0.0,0.0,0.0
7646,0.3,2.8,0.0,0.009
7647,18.3,59.8,0.0,0.4825
7648,0.0,10.8,0.0,0.0033
7649,1.5,7.0,0.2,0.0695
7650,0.3,237.0,0.0,0.0726
7651,0.6,15.8,0.1,0.016
7652,0.3,2.6,0.0,0.0067
7653,0.0,0.0,0.0,0.0
7654,0.0,47.2,0.0,0.0
7655,1.8,44.8,1.2,0.1496
7656,0.0,1.6,0.0,0.0
7657,0.3,105.8,0.2,0.1066
7658,5.1,14.6,1.0,0.2104
7659,3.6,133.4,0.0,0.1206
7660,0.0,1.6,0.0,0.0
7661,38.7,192.2,0.7,1.0832
7662,0.0,3.4,0.0,0.0
7663,0.3,1.8,0.0,0.006
7664,0.0,20.0,0.2,0.0248
7665,0.0,2.0,0.0,0.001
7666,0.0,26.0,0.1,0.009
7667,0.0,2.6,0.0,0.0
7668,0.0,2.0,0.0,0.0
7669,0.3,1.2,0.0,0.0
7670,0.0,0.4,0.0,0.0
7671,0.0,15.6,1.1,0.091
7672,0.9,22.2,0.0,0.025
7673,0.3,2.4,0.0,0.01
7674,0.6,2.8,0.0,0.01
7675,0.6,47.6,0.5,0.0656
7676,0.9,92.8,0.4,0.1047
7677,0.3,27.0,0.2,0.038
7678,2.1,4.6,0.2,0.0649
7679,0.0,1.8,0.0,0.001
7680,0.3,6.8,0.0,0.013
7681,0.0,32.8,0.0,0.0
7682,0.6,3.0,0.1,0.024
7683,0.3,45.4,0.0,0.007
7684,0.3,0.8,0.0,0.005
7685,1.5,52.0,1.0,0.1471
7686,0.6,1.6,0.0,0.0175
7687,0.0,0.4,0.0,0.0
7688,0.0,53.6,0.0,0.0
7689,0.3,2.4,0.0,0.0142
7690,0.6,19.2,0.1,0.024
7691,0.0,21.6,0.0,0.141
7692,1.8,64.8,0.0,0.0276
7693,0.6,9.0,0.0,0.013
7694,0.0,45.0,0.0,0.056
7695,0.0,5.0,0.0,0.0
7696,0.0,19.0,0.0,0.0705
7697,18.6,138.0,0.2,0.5163
7698,0.6,291.4,0.4,0.0523
7699,0.0,1.6,0.2,0.016
7700,5.7,8.4,0.2,0.1675
7701,0.0,0.4,0.0,0.0
7702,0.0,2.0,0.0,0.0
7703,0.3,1.6,0.0,0.0189
7704,0.3,19.8,0.3,0.0187
7705,0.0,2.2,0.0,0.0
7706,0.3,4.0,0.0,0.004
7707,0.0,25.8,0.0,0.0
7708,0.0,5.8,0.0,0.0
7709,0.0,3.8,0.0,0.0
7710,0.6,21.4,1.1,0.1388
7711,9.6,112.2,0.0,0.3271
7712,1.8,35.0,0.0,0.0321
7713,0.0,2.0,0.0,0.01
7714,0.3,53.4,0.0,0.004
7715,0.0,82.2,0.0,0.0
7716,0.0,0.0,0.0,0.0
7717,0.0,9.8,0.0,0.0
7718,0.3,25.2,0.1,0.0087
7719,36.9,101.6,0.0,0.9701
7720,0.0,2.6,0.0,0.0007
7721,0.0,3.2,0.0,0.0
7722,0.0,0.6,0.0,0.0
7723,0.0,6.4,0.0,0.0
7724,0.3,2.8,0.2,0.038
7725,0.3,1.4,0.0,0.01
7726,1.8,11.8,0.4,0.0933
7727,0.0,10.8,0.0,0.001
7728,0.3,1.8,0.0,0.006
7729,0.0,1.0,0.1,0.01
7730,0.0,11.4,0.0,0.0
7731,1.5,12.0,0.1,0.0355
7732,0.0,1.0,0.0,0.011
7733,13.2,59.4,1.8,0.5723
7734,0.0,59.2,0.0,0.0686
7735,1.2,32.2,0.0,0.0207
7736,0.0,1.0,0.0,0.0
7737,0.9,10.2,0.0,0.0288
7738,0.0,12.0,0.0,0.0033
7739,0.0,0.0,0.0,0.0
7740,0.0,9.4,0.0,0.0
7741,0.3,2.2,0.0,0.0083
7742,0.3,4.8,0.0,0.007
7743,0.0,0.4,0.0,0.0
7744,0.0,1.8,0.0,0.0
7745,0.6,13.0,0.3,0.051
7746,0.6,11.6,0.0,0.005
7747,2.1,33.8,0.0,0.0282
7748,1.8,12.6,0.0,0.05
7749,0.0,29.4,0.0,0.0
7750,0.0,1.0,0.0,0.0
7751,0.3,8.0,0.2,0.0209
7752,0.6,2.0,0.0,0.0132
7753,4.5,17.6,0.0,0.1007
7754,0.0,0.4,0.0,0.0
7755,0.3,3.4,0.1,0.017
7756,0.0,17.6,0.0,0.004
7757,0.6,1.0,0.1,0.024
7758,0.3,13.4,0.0,0.0099
7759,0.3,0.2,0.0,0.0065
7760,0.0,2.8,0.0,0.001
7761,0.3,0.4,0.2,0.038
7762,0.0,2.0,0.0,0.0
7763,0.0,1.0,0.1,0.0067
7764,0.6,1.0,0.1,0.024
7765,0.0,2.2,0.0,0.0
7766,0.0,1.4,0.0,0.0
7767,0.6,1.0,0.1,0.024
7768,1.5,47.0,0.0,0.027
7769,1.8,14.4,0.0,0.039
7770,0.0,2.0,0.0,0.0
7771,0.6,12.6,0.2,0.048
7772,0.3,0.2,0.0,0.0063
7773,0.3,7.8,0.0,0.0
7774,0.0,0.4,0.0,0.0
7775,2.1,7.2,0.1,0.1079
7776,0.3,65.2,0.0,0.0776
7777,0.0,25.8,0.0,0.0
7778,6.0,6.4,0.1,0.1535
7779,0.3,1.0,0.0,0.01
7780,1.2,1.4,0.0,0.0383
7781,0.0,1.6,0.1,0.0135
7782,0.9,4.2,0.0,0.015
7783,0.0,0.6,0.0,0.0
7784,0.3,19.6,0.3,0.0468
7785,0.0,2.0,0.0,0.0
7786,0.0,10.2,0.0,0.0
7787,18.0,51.0,0.1,0.4765
7788,0.0,15.4,0.0,0.0
7789,0.0,0.2,0.0,0.0
7790,0.0,2.0,0.0,0.0135
7791,0.3,24.8,0.0,0.0057
7792,0.6,2.8,0.0,0.006
7793,9.3,24.2,0.2,0.3151
7794,1.2,14.4,0.0,0.0965
7795,0.3,0.2,0.0,0.006
7796,0.3,4.0,0.1,0.0207
7797,1.5,39.0,0.1,0.035
7798,0.0,73.0,0.0,0.0686
7799,0.3,7.0,0.0,0.013
7800,0.0,0.4,0.0,0.004
7801,0.3,18.4,0.0,0.002
7802,0.6,5.4,0.2,0.042
7803,0.0,52.6,0.6,0.052
7804,0.0,0.8,0.0,0.0
7805,0.6,134.0,0.0,0.0766
7806,1.5,20.0,0.3,0.0653
7807,0.0,12.8,0.0,0.0
7808,0.0,1.6,0.0,0.0
7809,0.0,0.2,0.1,0.009
7810,0.3,36.4,0.0,0.0423
7811,0.6,32.6,0.0,0.021
7812,18.3,120.2,0.0,0.4785
7813,0.0,54.0,0.0,0.0
7814,0.3,9.6,0.0,0.0165
7815,0.0,15.4,0.2,0.014
7816,0.9,14.6,0.0,0.0825
7817,2.4,20.0,0.2,0.1536
7818,0.6,0.0,0.0,0.019
7819,0.3,3.6,0.0,0.0057
7820,0.3,12.8,0.0,0.0165
7821,0.0,2.2,0.0,0.0089
7822,1.8,71.4,0.4,0.0933
7823,0.3,6.6,0.2,0.038
7824,0.0,13.0,0.2,0.0095
7825,18.0,109.8,0.0,0.4725
7826,3.9,5.4,0.7,0.1617
7827,0.0,2.0,0.0,0.0
7828,5.1,51.2,1.7,0.2865
7829,0.0,5.4,0.0,0.0
7830,0.0,3.4,0.1,0.009
7831,0.0,5.4,0.0,0.0
7832,0.0,0.2,0.0,0.0
7833,0.0,9.0,0.0,0.0
7834,0.0,18.2,0.0,0.0
7835,0.3,5.2,0.1,0.013
7836,0.0,1.2,0.0,0.0
7837,9.3,11.6,0.2,0.295
7838,0.6,43.4,0.2,0.048
7839,0.0,1.8,0.0,0.0
7840,0.0,40.6,0.0,0.0
7841,0.0,2.6,0.0,0.0
7842,3.9,6.2,0.7,0.1617
7843,1.2,32.4,1.1,0.1469
7844,0.0,32.0,0.0,0.0
7845,1.2,22.8,0.4,0.091
7846,0.0,2.0,0.0,0.0085
7847,0.0,0.2,0.0,0.0
7848,0.3,1.2,0.0,0.003
7849,0.0,1.4,0.0,0.0
7850,0.3,1.8,0.0,0.01
7851,0.3,2.4,0.1,0.0115
7852,0.6,17.2,0.2,0.0557
7853,0.0,2.4,0.0,0.0043
7854,0.0,1.4,0.0,0.0
7855,0.0,0.4,0.0,0.0
7856,0.0,5.6,0.0,0.02
7857,0.0,20.2,0.2,0.0075
7858,0.0,57.4,0.1,0.0279
7859,0.3,12.6,0.2,0.043
7860,0.3,1.4,0.0,0.004
7861,1.8,2.0,0.0,0.0321
7862,0.9,0.8,0.1,0.026
7863,0.0,46.2,0.2,0.003
7864,0.0,1.6,0.1,0.0046
7865,18.3,51.2,0.0,0.4725
7866,0.6,87.8,0.9,0.1159
7867,0.3,2.6,0.2,0.038
7868,0.0,1.0,0.0,0.0
7869,0.0,38.8,0.0,0.0
7870,0.3,6.0,0.2,0.038
7871,0.3,0.8,0.1,0.0105
7872,0.0,0.6,0.0,0.0
7873,0.6,1.0,0.1,0.024
7874,0.9,46.2,0.0,0.0855
7875,1.2,34.6,0.0,0.0307
7876,8.4,22.2,0.0,0.2568
7877,0.3,0.8,0.0,0.009
7878,4.5,6.0,0.0,0.1007
7879,0.0,13.4,0.0,0.0043
7880,0.9,33.6,0.2,0.0387
7881,2.7,7.2,0.5,0.1494
7882,0.9,56.2,0.0,0.0194
7883,0.0,0.6,0.0,0.0
7884,0.3,1.6,0.0,0.0
7885,0.0,1.6,0.0,0.0045
7886,0.0,2.4,0.0,0.0
7887,1.5,44.4,1.0,0.1594
7888,0.0,15.6,0.0,0.0
7889,0.9,16.4,0.0,0.0375
7890,0.3,13.6,0.1,0.0244
7891,0.3,2.4,0.0,0.01
7892,0.0,15.4,0.0,0.0705
7893,0.3,2.0,0.0,0.01
7894,0.3,10.8,0.2,0.038
7895,0.0,2.0,0.0,0.0
7896,0.9,15.8,0.5,0.1302
7897,0.0,4.8,0.2,0.0248
7898,1.8,21.4,0.0,0.1731
7899,0.0,1.6,0.0,0.0
7900,0.3,2.0,0.0,0.005
7901,0.3,1.2,0.1,0.009
7902,0.0,1.4,0.0,0.0
7903,0.0,2.2,0.0,0.005
7904,0.0,0.0,0.0,0.0
7905,0.0,1.6,0.0,0.0
7906,0.0,8.0,0.0,0.0
7907,0.0,12.4,0.0,0.0
7908,0.3,6.6,0.3,0.0187
7909,0.0,1.8,0.0,0.0033
7910,0.6,0.8,0.0,0.003
7911,0.0,0.2,0.0,0.0
7912,0.0,0.2,0.0,0.0
7913,0.0,0.0,0.0,0.0
7914,0.3,4.2,0.2,0.038
7915,0.0,4.4,0.0,0.0
7916,0.0,1.2,0.0,0.0
7917,0.0,2.2,0.0,0.0
7918,0.0,18.4,0.0,0.0
7919,0.0,0.0,0.0,0.0
7920,0.0,37.8,0.0,0.015
7921,0.0,19.0,0.1,0.0063
7922,0.3,0.2,0.0,0.002
7923,0.0,4.8,0.0,0.0
7924,0.3,2.6,0.1,0.0168
