,pos_score,neu_score,neg_score,pos_sub_score,neu_sub_score,neg_sub_score
9650,0.0,13.0,0.0,0.0,0.0,0.0
9651,0.3,0.2,0.0,0.006,0.0,0.0
9652,2.4,32.8,1.2,0.056,0.08,0.0906
9653,1.5,6.4,0.0,0.05,0.0337,0.0
9654,0.3,54.6,0.0,0.0057,0.0,0.0
9655,0.0,0.0,0.0,0.0,0.0,0.0
9656,0.0,0.4,0.0,0.0,0.0,0.0
9657,0.9,11.0,0.0,0.0171,0.0005,0.0
9658,0.0,2.0,0.0,0.0,0.0,0.0
9659,0.0,1.2,0.0,0.0,0.0,0.0
9660,0.3,96.2,0.0,0.0,0.0685,0.0
9661,0.0,18.2,0.3,0.0,0.0256,0.0155
9662,0.3,7.6,0.0,0.004,0.0,0.0
9663,0.0,0.4,0.0,0.0,0.0,0.0
9664,0.0,5.0,0.0,0.0,0.004,0.0
9665,0.3,2.0,0.0,0.0066,0.0,0.0
9666,1.8,10.4,0.0,0.0296,0.0013,0.0
9667,0.6,34.2,0.2,0.014,0.0891,0.018
9668,0.6,1.0,0.0,0.003,0.0,0.0
9669,4.2,66.2,0.7,0.0865,0.103,0.0406
9670,0.6,0.8,0.0,0.006,0.0,0.0
9671,0.0,2.4,0.0,0.0,0.0,0.0
9672,0.0,3.6,0.0,0.0,0.0,0.0
9673,0.0,6.0,0.0,0.0,0.0,0.0
9674,0.6,7.4,0.0,0.007,0.0,0.0
9675,0.0,1.0,0.0,0.0,0.0,0.0
9676,0.0,0.2,0.0,0.0,0.0,0.0
9677,0.0,2.4,0.0,0.0,0.0,0.0
9678,0.0,1.8,0.0,0.0,0.0,0.0
9679,0.0,11.0,0.0,0.0,0.0705,0.0
9680,0.3,1.6,0.0,0.009,0.002,0.0
9681,0.3,1.2,0.0,0.002,0.0,0.0
9682,0.0,2.4,0.0,0.0,0.0,0.0
9683,0.0,22.8,0.2,0.0,0.0,0.008
9684,0.0,2.6,0.4,0.0,0.0043,0.035
9685,0.0,2.0,0.1,0.0,0.0006,0.004
9686,0.3,2.2,0.0,0.009,0.0,0.0
9687,0.3,36.6,0.2,0.01,0.01,0.018
9688,0.0,50.4,0.2,0.0,0.0705,0.0
9689,0.0,1.4,0.0,0.0,0.0,0.0
9690,21.9,102.8,0.4,0.279,0.3005,0.038
9691,0.0,10.4,0.0,0.0,0.0,0.0
9692,0.0,0.8,0.0,0.0,0.0,0.0
9693,0.3,2.4,0.0,0.0033,0.0,0.0
9694,0.6,69.0,0.1,0.014,0.015,0.01
9695,0.0,11.4,0.7,0.0,0.0,0.0519
9696,0.3,5.2,0.2,0.01,0.01,0.018
9697,0.0,1.4,0.0,0.0,0.002,0.0
9698,0.0,0.8,0.0,0.0,0.0,0.0
9699,0.3,1.8,0.0,0.003,0.0,0.0
9700,0.0,0.6,0.0,0.0,0.0,0.0
9701,1.5,27.0,0.2,0.038,0.0066,0.018
9702,0.3,1.8,0.0,0.0075,0.0,0.0
9703,0.3,19.4,0.3,0.0057,0.01,0.003
9704,0.0,0.2,0.0,0.0,0.0,0.0
9705,0.3,2.4,0.1,0.005,0.0,0.004
9706,0.0,1.2,0.1,0.0,0.001,0.01
9707,0.0,0.0,0.0,0.0,0.0,0.0
9708,8.1,92.8,0.9,0.2114,0.0642,0.0569
9709,0.0,2.6,0.0,0.0,0.0,0.0
9710,18.6,55.2,0.2,0.2257,0.2725,0.018
9711,0.9,60.0,0.1,0.015,0.0028,0.007
9712,0.0,0.0,0.0,0.0,0.0,0.0
9713,0.0,3.2,0.0,0.0,0.0,0.0
9714,0.3,59.4,0.0,0.0075,0.0,0.0
9715,1.2,51.6,0.1,0.026,0.0,0.01
9716,0.0,2.0,0.0,0.0,0.0,0.0
9717,0.3,2.0,0.0,0.007,0.0,0.0
9718,0.0,0.8,0.0,0.0,0.0,0.0
9719,0.0,1.8,0.0,0.0,0.0,0.0
9720,0.0,1.8,0.0,0.0,0.0,0.0
9721,0.0,34.2,0.3,0.0,0.141,0.02
9722,0.0,28.2,0.0,0.0,0.0,0.0
9723,0.9,7.6,0.0,0.014,0.0,0.0
9724,0.0,58.2,0.0,0.0,0.0685,0.0
9725,0.0,0.0,0.0,0.0,0.0,0.0
9726,0.0,1.6,0.0,0.0,0.001,0.0
9727,0.3,1.6,0.0,0.005,0.0,0.0
9728,0.0,1.0,0.0,0.0,0.0,0.0
9729,0.3,2.0,0.0,0.0075,0.0,0.0
9730,0.0,4.0,0.0,0.0,0.0,0.0
9731,0.3,1.0,0.0,0.01,0.0,0.0
9732,0.3,3.0,0.0,0.01,0.0,0.0
9733,0.0,3.4,0.0,0.0,0.0,0.0
9734,0.0,1.2,0.0,0.0,0.0,0.0
9735,0.0,2.4,0.0,0.0,0.0,0.0
9736,0.3,8.8,0.0,0.0,0.0,0.0
9737,0.0,4.2,0.0,0.0,0.0,0.0
9738,0.0,0.8,0.1,0.0,0.0,0.0
9739,0.0,62.0,0.0,0.0,0.006,0.0
9740,0.3,40.2,0.2,0.006,0.015,0.02
9741,0.0,0.6,0.0,0.0,0.0,0.0
9742,0.0,35.2,0.0,0.0,0.0,0.0
9743,0.0,8.2,0.1,0.0,0.0,0.002
9744,0.3,2.6,0.0,0.006,0.001,0.0
9745,0.0,1.6,0.0,0.0,0.0,0.0
9746,0.6,0.0,0.0,0.0065,0.0,0.0
9747,0.0,38.6,0.0,0.0,0.0,0.0
9748,0.3,3.8,0.2,0.01,0.01,0.018
9749,0.0,0.0,0.0,0.0,0.0,0.0
9750,0.0,3.8,0.0,0.0,0.005,0.0
9751,0.0,67.4,0.6,0.0,0.0715,0.0519
9752,0.3,39.6,0.3,0.0057,0.012,0.003
9753,0.0,2.4,0.0,0.0,0.0,0.0
9754,0.6,1.2,0.1,0.0,0.0,0.0
9755,0.9,56.6,0.3,0.019,0.0201,0.021
9756,0.0,0.0,0.0,0.0,0.0,0.0
9757,0.3,0.2,0.0,0.004,0.005,0.0
9758,0.3,1.8,0.0,0.0,0.0,0.0
9759,0.0,7.8,0.1,0.0,0.0,0.0068
9760,0.3,14.2,0.2,0.01,0.01,0.018
9761,0.0,0.0,0.0,0.0,0.0,0.0
9762,0.9,83.2,0.4,0.02,0.0885,0.036
9763,0.3,1.8,0.0,0.0057,0.0,0.0
9764,0.3,1.0,0.0,0.003,0.0,0.0
9765,0.3,2.6,0.0,0.003,0.0,0.0
9766,0.3,3.8,0.1,0.006,0.0006,0.01
9767,0.0,2.2,0.0,0.0,0.0,0.0
9768,0.3,2.8,0.0,0.0055,0.0077,0.0
9769,1.2,35.4,0.0,0.0201,0.0165,0.0
9770,0.0,2.0,0.0,0.0,0.001,0.0
9771,0.0,13.8,0.0,0.0,0.0033,0.0
9772,0.0,5.0,0.1,0.0,0.0,0.0
9773,0.0,13.2,0.0,0.0,0.0,0.0
9774,0.0,2.0,0.0,0.0,0.0,0.0
9775,0.0,5.2,0.0,0.0,0.0,0.0
9776,0.3,4.4,0.0,0.01,0.016,0.0
9777,0.6,11.2,0.0,0.009,0.008,0.0
9778,0.3,9.6,0.4,0.01,0.01,0.026
9779,0.0,2.6,0.0,0.0,0.0,0.0
9780,2.7,66.4,0.2,0.044,0.01,0.018
9781,0.0,2.2,0.0,0.0,0.0,0.0
9782,0.0,2.8,0.0,0.0,0.0,0.0
9783,1.8,42.8,2.2,0.0406,0.263,0.145
9784,0.0,14.4,0.0,0.0,0.0,0.0
9785,0.3,53.6,0.2,0.01,0.0136,0.018
9786,0.3,9.6,0.0,0.0057,0.0,0.0
9787,0.0,0.4,0.0,0.0,0.0,0.0
9788,1.2,3.4,0.0,0.0327,0.0,0.0
9789,0.0,1.4,0.0,0.0,0.01,0.0
9790,20.4,57.0,0.4,0.2584,0.2728,0.02
9791,0.0,0.2,0.0,0.0,0.0,0.0
9792,0.0,2.6,0.0,0.0,0.0006,0.0
9793,0.0,1.0,0.0,0.0,0.0,0.0
9794,0.3,1.6,0.0,0.007,0.0,0.0
9795,0.0,0.0,0.0,0.0,0.0,0.0
9796,18.9,108.0,0.6,0.2399,0.3658,0.054
9797,0.3,2.2,0.0,0.007,0.0,0.0
9798,0.0,28.4,0.0,0.0,0.0,0.0
9799,0.6,1.0,0.0,0.01,0.0,0.0
9800,1.8,57.6,1.2,0.0327,0.1636,0.0574
9801,0.6,71.8,4.6,0.007,0.0097,0.3445
9802,0.6,7.2,0.8,0.0103,0.0466,0.0505
9803,0.0,3.2,0.0,0.0,0.0,0.0
9804,0.0,4.2,0.0,0.0,0.0,0.0
9805,0.0,38.2,0.0,0.0,0.0805,0.0
9806,0.6,1.6,0.0,0.0123,0.0,0.0
9807,0.0,0.0,0.0,0.0,0.0,0.0
9808,0.6,1.0,0.1,0.014,0.0,0.01
9809,0.0,25.2,0.0,0.0,0.0,0.0
9810,0.0,0.2,0.0,0.0,0.0,0.0
9811,0.3,0.8,0.1,0.003,0.0,0.004
9812,2.4,146.8,0.2,0.0495,0.1622,0.018
9813,36.6,119.0,0.4,0.44,0.545,0.036
9814,2.1,47.0,0.6,0.0477,0.0911,0.033
9815,0.0,0.6,0.0,0.0,0.0,0.0
9816,0.0,3.4,0.0,0.0,0.004,0.0
9817,0.0,2.4,0.0,0.0,0.0,0.0
9818,0.3,2.0,0.0,0.006,0.0,0.0
9819,18.3,55.2,0.0,0.2199,0.2662,0.0
9820,0.9,19.6,0.2,0.021,0.02,0.018
9821,0.0,0.0,0.0,0.0,0.0,0.0
9822,0.6,34.8,0.0,0.002,0.0,0.0
9823,0.3,1.0,0.0,0.004,0.0,0.0
9824,2.7,4.0,0.3,0.055,0.0403,0.016
9825,0.0,1.6,0.0,0.0,0.004,0.0
9826,0.0,44.2,0.0,0.0,0.006,0.0
9827,0.0,72.4,0.0,0.0,0.0685,0.0
9828,1.5,14.8,0.1,0.05,0.0337,0.004
9829,2.1,23.0,0.5,0.0363,0.0245,0.0334
9830,0.9,2.8,0.0,0.021,0.0,0.0
9831,0.9,92.8,2.1,0.0147,0.0865,0.1469
9832,0.3,61.4,0.0,0.007,0.0685,0.0
9833,0.3,1.4,0.0,0.005,0.0,0.0
9834,0.6,23.0,0.2,0.016,0.0805,0.018
9835,0.6,1.2,0.0,0.0066,0.0,0.0
9836,0.0,2.0,0.0,0.0,0.0,0.0
9837,0.3,42.6,0.0,0.003,0.0,0.0
9838,0.0,0.2,0.0,0.0,0.0,0.0
9839,0.0,16.2,0.0,0.0,0.0086,0.0
9840,0.6,1.2,0.0,0.0,0.004,0.0
9841,0.3,25.2,0.4,0.01,0.012,0.0235
9842,2.1,7.4,0.3,0.0372,0.014,0.028
9843,0.0,10.4,0.0,0.0,0.0,0.0
9844,0.3,26.8,0.1,0.0033,0.0865,0.0046
9845,0.3,1.4,0.0,0.007,0.0,0.0
9846,0.3,1.6,0.1,0.01,0.0,0.01
9847,0.6,0.4,0.0,0.0,0.0075,0.0
9848,6.6,37.2,0.8,0.1458,0.1121,0.0592
9849,0.0,4.6,0.0,0.0,0.0,0.0
9850,0.9,46.2,0.2,0.0229,0.0584,0.018
9851,2.1,37.8,0.2,0.0394,0.0131,0.018
9852,0.0,0.2,0.0,0.0,0.0,0.0
9853,0.6,66.6,0.4,0.02,0.02,0.036
9854,0.0,3.4,0.0,0.0,0.0,0.0
9855,0.0,13.2,0.0,0.0,0.0,0.0
9856,0.6,18.8,0.5,0.0157,0.02,0.021
9857,2.4,31.0,0.8,0.0409,0.0586,0.042
9858,0.0,0.2,0.0,0.0,0.0,0.0
9859,0.0,42.0,0.1,0.0,0.0,0.0
9860,2.1,34.0,0.2,0.0421,0.01,0.018
9861,1.5,6.4,0.3,0.0217,0.0113,0.003
9862,1.5,34.2,0.6,0.0238,0.1098,0.006
9863,0.0,2.8,0.1,0.0,0.005,0.006
9864,0.0,2.0,0.0,0.0,0.0,0.0
9865,5.4,17.0,0.1,0.1178,0.0116,0.006
9866,0.0,0.8,0.0,0.0,0.0,0.0
9867,0.0,42.8,0.6,0.0,0.016,0.0519
9868,0.3,2.4,0.1,0.004,0.0,0.0005
9869,0.0,2.2,0.0,0.0,0.0,0.0
9870,0.3,1.2,0.0,0.0,0.01,0.0
9871,0.6,2.6,0.0,0.003,0.0,0.0
9872,0.9,60.0,0.2,0.021,0.0114,0.018
9873,0.0,1.2,0.0,0.0,0.004,0.0
9874,0.0,0.0,0.0,0.0,0.0,0.0
9875,0.9,14.6,0.2,0.014,0.01,0.018
9876,0.0,7.4,0.0,0.0,0.0,0.0
9877,0.0,1.0,0.0,0.0,0.0033,0.0
9878,0.0,16.8,0.2,0.0,0.0,0.008
9879,0.0,1.2,0.0,0.0,0.0,0.0
9880,0.0,1.4,0.0,0.0,0.0,0.0
9881,0.3,6.4,0.2,0.01,0.0229,0.018
9882,0.0,2.4,0.0,0.0,0.0,0.0
9883,0.3,6.2,0.0,0.003,0.0,0.0
9884,0.0,1.6,0.0,0.0,0.0,0.0
9885,0.0,31.0,0.4,0.0,0.0312,0.0186
9886,0.6,41.2,0.0,0.01,0.0,0.0
9887,0.0,2.0,0.1,0.0,0.0,0.0055
9888,1.8,15.2,0.0,0.0315,0.0,0.0
9889,0.6,39.2,0.2,0.008,0.0,0.009
9890,0.9,14.6,0.0,0.015,0.0,0.0
9891,0.0,2.6,0.2,0.0,0.0,0.008
9892,0.0,1.0,0.0,0.0,0.0,0.0
9893,0.0,3.6,0.0,0.0,0.0,0.0
9894,0.0,40.2,0.2,0.0,0.0,0.008
9895,0.3,15.2,0.1,0.0042,0.0,0.004
9896,0.3,25.8,0.2,0.01,0.01,0.018
9897,0.0,15.4,0.1,0.0,0.1311,0.004
9898,0.0,17.8,0.0,0.0,0.0,0.0
9899,0.0,2.8,0.0,0.0,0.0,0.0
9900,0.0,50.0,0.0,0.0,0.0,0.0
9901,0.0,0.8,0.0,0.0,0.0075,0.0
9902,0.0,1.8,0.0,0.0,0.0,0.0
9903,0.3,7.6,0.0,0.006,0.06,0.0
9904,0.3,2.4,0.2,0.01,0.01,0.018
9905,0.3,112.4,0.6,0.0065,0.154,0.0519
9906,0.9,3.8,0.0,0.0154,0.0,0.0
9907,0.0,1.8,0.0,0.0,0.0,0.0
9908,0.0,0.0,0.0,0.0,0.0,0.0
9909,0.0,3.0,0.0,0.0,0.0,0.0
9910,0.0,0.4,0.0,0.0,0.0,0.0
9911,0.0,0.4,0.0,0.0,0.0,0.0
9912,0.0,0.0,0.0,0.0,0.0,0.0
9913,0.6,3.8,0.0,0.0077,0.005,0.0
9914,0.0,2.0,0.0,0.0,0.0037,0.0
9915,0.0,3.0,0.0,0.0,0.0045,0.0
9916,0.9,6.8,0.0,0.021,0.0,0.0
9917,0.6,1.4,0.0,0.012,0.0,0.0
9918,4.8,6.4,0.2,0.0967,0.024,0.018
9919,1.5,49.2,0.8,0.0182,0.0206,0.023
9920,0.6,2.2,0.0,0.011,0.0006,0.0
9921,0.9,21.0,0.0,0.0151,0.0057,0.0
9922,0.0,1.6,0.0,0.0,0.0,0.0
9923,0.0,3.6,0.0,0.0,0.0,0.0
9924,0.0,0.0,0.0,0.0,0.0,0.0
9925,0.0,0.8,0.0,0.0,0.0,0.0
9926,0.6,15.8,0.1,0.006,0.0705,0.003
9927,0.0,0.2,0.0,0.0,0.0,0.0
9928,0.0,11.4,0.0,0.0,0.0,0.0
9929,0.3,31.4,0.2,0.01,0.0229,0.018
9930,0.0,2.4,0.0,0.0,0.01,0.0
9931,2.4,9.6,0.0,0.032,0.0026,0.0
9932,0.3,2.0,0.0,0.003,0.0,0.0
9933,0.0,1.2,0.0,0.0,0.0,0.0
9934,0.0,6.8,0.0,0.0,0.0,0.0
9935,0.0,0.0,0.0,0.0,0.0,0.0
9936,0.0,0.2,0.0,0.0,0.0,0.0
9937,2.7,50.8,0.3,0.059,0.0403,0.016
9938,0.0,1.4,0.1,0.0,0.0,0.005
9939,0.0,2.2,0.0,0.0,0.0,0.0
9940,0.0,1.6,0.1,0.0,0.0,0.01
9941,0.0,0.2,0.0,0.0,0.0,0.0
9942,0.0,3.4,0.1,0.0,0.0,0.0066
9943,0.0,1.2,0.0,0.0,0.0,0.0
9944,0.6,54.0,0.1,0.019,0.0229,0.0054
9945,0.6,13.0,0.2,0.015,0.0186,0.018
9946,0.0,2.6,0.0,0.0,0.0,0.0
9947,0.6,2.4,0.0,0.015,0.004,0.0
9948,0.0,1.8,0.0,0.0,0.0045,0.0
9949,0.3,5.2,0.2,0.01,0.01,0.018
9950,0.3,0.6,0.0,0.006,0.0,0.0
9951,0.3,70.2,0.0,0.004,0.0685,0.0
9952,0.3,11.4,0.2,0.01,0.01,0.018
9953,0.0,95.8,0.0,0.0,0.0705,0.0
9954,0.6,1.4,0.0,0.007,0.0,0.0
9955,0.0,10.4,0.0,0.0,0.0,0.0
9956,2.1,9.4,0.2,0.0421,0.01,0.018
9957,0.6,7.8,0.2,0.01,0.01,0.018
9958,2.4,18.6,0.1,0.0501,0.0123,0.0054
9959,0.9,22.6,0.2,0.0203,0.0145,0.018
9960,0.0,1.0,0.0,0.0,0.004,0.0
9961,0.0,26.8,0.6,0.0,0.005,0.0519
9962,0.0,2.4,0.0,0.0,0.0,0.0
9963,0.6,10.2,0.2,0.017,0.0121,0.018
9964,0.0,1.4,0.1,0.0,0.0,0.0066
9965,1.5,8.6,0.0,0.0217,0.0013,0.0
9966,20.1,77.2,0.2,0.2474,0.2826,0.018
9967,0.0,3.8,0.0,0.0,0.0056,0.0
9968,36.0,381.8,3.1,0.5896,0.4906,0.2456
9969,0.6,2.0,0.0,0.0053,0.0,0.0
9970,0.6,5.2,0.2,0.002,0.0067,0.018
9971,0.0,37.6,0.0,0.0,0.015,0.0
9972,1.5,20.4,0.0,0.0179,0.015,0.0
9973,0.0,2.4,0.0,0.0,0.0006,0.0
9974,0.6,47.4,1.0,0.02,0.0204,0.078
9975,0.0,2.4,0.0,0.0,0.0,0.0
9976,0.0,1.4,0.0,0.0,0.0033,0.0
9977,2.1,20.2,0.2,0.0429,0.009,0.0075
9978,1.2,47.8,0.4,0.016,0.0252,0.0146
9979,0.0,10.0,0.0,0.0,0.001,0.0
9980,0.0,25.2,0.0,0.0,0.0033,0.0
9981,0.3,70.8,0.1,0.002,0.0822,0.009
9982,0.0,69.8,0.0,0.0,0.0845,0.0
9983,0.0,2.0,0.0,0.0,0.0,0.0
9984,0.0,16.4,0.0,0.0,0.0,0.0
9985,0.6,42.0,0.0,0.008,0.0006,0.0
9986,0.0,0.0,0.0,0.0,0.0,0.0
9987,1.2,8.6,0.0,0.016,0.0013,0.0
9988,0.3,4.4,0.2,0.01,0.01,0.018
9989,0.3,1.0,0.0,0.005,0.0,0.0
9990,0.0,0.4,0.0,0.0,0.0,0.0
9991,0.3,20.8,0.3,0.01,0.0166,0.0226
9992,0.3,5.6,0.0,0.003,0.0,0.0
9993,12.3,25.8,0.7,0.2427,0.135,0.0406
9994,0.9,2.6,0.1,0.018,0.0,0.009
9995,0.0,0.0,0.0,0.0,0.0,0.0
9996,0.9,31.2,0.3,0.0214,0.01,0.003
9997,0.0,0.0,0.0,0.0,0.0,0.0
9998,0.0,28.8,0.1,0.0,0.0,0.005
9999,5.7,9.4,0.0,0.1243,0.0216,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0
10001,0.0,0.4,0.0,0.0,0.0,0.0
10002,1.8,51.4,0.8,0.043,0.0131,0.0462
10003,0.6,1.2,0.1,0.014,0.0,0.01
10004,0.0,0.2,0.0,0.0,0.0,0.0
10005,0.3,1.4,0.1,0.01,0.0,0.004
10006,2.4,33.6,0.3,0.0367,0.0818,0.003
10007,0.0,2.0,0.0,0.0,0.0,0.0
10008,0.0,9.0,0.0,0.0,0.0,0.0
10009,0.3,26.0,0.1,0.0055,0.0,0.003
10010,0.0,2.2,0.0,0.0,0.0,0.0
10011,1.2,8.0,0.3,0.0305,0.0106,0.028
10012,3.9,46.8,0.2,0.0819,0.0145,0.018
10013,0.0,54.0,0.0,0.0,0.015,0.0
10014,4.5,87.8,0.3,0.0794,0.029,0.0215
10015,26.1,58.8,1.4,0.389,0.3315,0.0813
10016,0.0,44.2,0.2,0.0,0.016,0.008
10017,0.0,1.4,0.0,0.0,0.01,0.0
10018,0.0,2.0,0.0,0.0,0.0,0.0
10019,0.3,2.4,0.1,0.004,0.0,0.004
10020,0.0,4.4,0.0,0.0,0.0,0.0
10021,0.0,1.0,0.0,0.0,0.0,0.0
10022,0.0,30.4,0.0,0.0,0.0,0.0
10023,0.0,37.0,0.0,0.0,0.0,0.0
10024,18.6,50.2,0.0,0.2139,0.2625,0.0
10025,0.9,12.4,0.0,0.014,0.001,0.0
10026,19.8,62.4,0.1,0.2436,0.2893,0.0035
10027,0.0,0.0,0.0,0.0,0.0,0.0
10028,0.9,4.8,0.1,0.021,0.0,0.01
10029,0.3,18.8,0.2,0.01,0.02,0.018
10030,0.0,2.0,0.0,0.0,0.009,0.0
10031,0.0,0.0,0.0,0.0,0.0,0.0
10032,0.0,17.6,0.1,0.0,0.0043,0.004
10033,0.0,2.0,0.0,0.0,0.002,0.0
10034,0.0,4.2,0.0,0.0,0.0,0.0
10035,0.6,2.6,0.2,0.019,0.01,0.018
10036,0.6,0.6,0.0,0.016,0.0,0.0
10037,0.3,1.4,0.0,0.0,0.0,0.0
10038,0.0,0.8,0.0,0.0,0.007,0.0
10039,0.0,1.0,0.0,0.0,0.0006,0.0
10040,0.0,81.6,0.0,0.0,0.024,0.0
10041,0.0,1.2,0.0,0.0,0.0,0.0
10042,0.0,4.0,0.0,0.0,0.0,0.0
10043,22.2,224.8,1.4,0.2894,0.3974,0.0364
10044,0.6,52.0,0.3,0.01,0.01,0.025
10045,2.7,121.8,0.4,0.0575,0.046,0.019
10046,0.3,7.8,0.0,0.0057,0.0057,0.0
10047,0.3,10.2,0.2,0.01,0.01,0.018
10048,0.3,1.0,0.0,0.01,0.0,0.0
10049,0.0,1.8,0.0,0.0,0.0,0.0
10050,0.0,2.0,0.2,0.0,0.0,0.011
10051,0.3,13.0,0.6,0.0057,0.0473,0.024
10052,4.2,42.8,0.9,0.0965,0.0445,0.0586
10053,0.3,0.0,0.0,0.0,0.0,0.0
10054,20.4,71.8,0.8,0.2639,0.3171,0.072
10055,0.0,2.6,0.0,0.0,0.005,0.0
10056,0.6,1.6,0.0,0.01,0.0,0.0
10057,0.3,1.0,0.0,0.005,0.0,0.0
10058,0.6,0.6,0.0,0.0089,0.0,0.0
10059,0.0,1.4,0.0,0.0,0.0,0.0
10060,0.0,1.0,0.1,0.0,0.006,0.0055
10061,0.0,2.8,0.0,0.0,0.0,0.0
10062,0.0,0.6,0.0,0.0,0.0,0.0
10063,36.3,115.2,0.6,0.423,0.525,0.0519
10064,0.0,14.6,0.1,0.0,0.0,0.004
10065,0.3,7.2,0.2,0.009,0.0493,0.0104
10066,0.3,0.2,0.0,0.004,0.0,0.0
10067,0.0,0.4,0.0,0.0,0.0,0.0
10068,0.3,41.2,0.2,0.01,0.01,0.018
10069,0.0,56.6,0.0,0.0,0.0396,0.0
10070,0.0,9.2,0.0,0.0,0.0745,0.0
10071,0.9,4.0,0.0,0.015,0.0,0.0
10072,0.0,1.8,0.0,0.0,0.0,0.0
10073,0.3,1.8,0.0,0.005,0.0,0.0
10074,0.0,27.4,0.0,0.0,0.0,0.0
10075,0.3,1.2,0.2,0.01,0.01,0.018
10076,0.0,1.0,0.0,0.0,0.0,0.0
10077,0.3,4.8,0.0,0.002,0.005,0.0
10078,0.0,1.2,0.0,0.0,0.0,0.0
10079,0.9,69.4,0.1,0.024,0.0067,0.01
10080,0.0,0.0,0.0,0.0,0.0,0.0
10081,0.0,49.6,0.0,0.0,0.0,0.0
10082,0.6,54.2,0.7,0.0157,0.0258,0.0409
10083,0.0,8.2,0.0,0.0,0.0,0.0
10084,0.6,12.6,0.2,0.0157,0.0805,0.018
10085,0.0,1.0,0.0,0.0,0.0,0.0
10086,0.6,11.6,0.9,0.0103,0.051,0.0544
10087,3.0,1.8,0.0,0.0545,0.0,0.0
10088,2.1,5.0,0.4,0.039,0.0277,0.0152
10089,0.6,2.2,0.0,0.0097,0.0,0.0
10090,0.6,6.8,0.1,0.014,0.0,0.01
10091,0.9,21.6,0.2,0.0222,0.02,0.018
10092,0.6,31.6,0.2,0.015,0.01,0.018
10093,0.3,60.4,0.0,0.007,0.0086,0.0
10094,0.0,0.0,0.0,0.0,0.0,0.0
10095,2.1,90.8,0.6,0.0509,0.0985,0.054
10096,8.7,25.4,0.2,0.1662,0.1105,0.018
10097,1.8,8.2,0.0,0.0321,0.06,0.0
10098,0.3,0.4,0.0,0.0065,0.0,0.0
10099,1.5,23.4,0.3,0.0257,0.0347,0.028
10100,0.6,72.6,0.4,0.017,0.0732,0.0274
10101,1.5,45.8,0.0,0.033,0.0,0.0
10102,4.5,4.2,0.0,0.0867,0.014,0.0
10103,18.0,129.2,0.0,0.2099,0.331,0.0
10104,0.6,1.6,0.0,0.0114,0.0006,0.0
10105,0.3,0.6,0.0,0.0065,0.01,0.0
10106,0.0,58.4,0.0,0.0,0.0705,0.0
10107,2.4,63.6,0.2,0.071,0.1282,0.018
10108,0.3,0.4,0.2,0.01,0.01,0.018
10109,0.3,1.0,0.0,0.01,0.0,0.0
10110,0.0,0.2,0.0,0.0,0.0,0.0
10111,0.3,9.2,0.0,0.01,0.0705,0.0
10112,0.0,11.6,0.0,0.0,0.0,0.0
10113,0.6,2.2,0.0,0.015,0.0,0.0
10114,0.3,1.0,0.1,0.002,0.0,0.004
10115,0.6,1.2,0.1,0.0063,0.0045,0.004
10116,0.0,1.8,0.0,0.0,0.0,0.0
10117,0.9,12.0,1.1,0.0203,0.061,0.0725
10118,0.0,36.8,0.0,0.0,0.0,0.0
10119,0.0,23.8,0.0,0.0,0.0,0.0
10120,1.2,30.2,0.0,0.016,0.0013,0.0
10121,1.2,18.2,0.1,0.0215,0.0,0.0
10122,0.0,11.4,0.0,0.0,0.0,0.0
10123,0.0,3.2,0.0,0.0,0.0055,0.0
10124,0.6,39.2,0.4,0.02,0.1005,0.036
10125,0.0,0.0,0.0,0.0,0.0,0.0
10126,0.0,1.2,0.0,0.0,0.0,0.0
10127,0.0,1.6,0.0,0.0,0.0056,0.0
10128,0.0,13.8,0.0,0.0,0.0,0.0
10129,0.9,5.8,0.0,0.03,0.0,0.0
10130,0.0,15.0,0.0,0.0,0.0,0.0
10131,0.9,14.6,0.4,0.02,0.02,0.036
10132,0.0,1.0,0.0,0.0,0.002,0.0
10133,0.3,14.8,0.0,0.0065,0.01,0.0
10134,0.6,19.8,0.4,0.0157,0.01,0.026
10135,1.5,8.0,0.2,0.026,0.0113,0.018
10136,0.3,0.8,0.0,0.0062,0.0,0.0
10137,0.6,53.8,0.2,0.01,0.01,0.018
10138,1.5,44.6,0.0,0.05,0.0337,0.0
10139,0.3,0.2,0.0,0.006,0.0,0.0
10140,0.0,1.0,0.0,0.0,0.0,0.0
10141,0.9,0.4,0.0,0.012,0.0,0.0
10142,0.9,109.8,0.3,0.015,0.0278,0.0155
10143,0.0,7.2,0.0,0.0,0.0,0.0
10144,0.0,0.6,0.0,0.0,0.0,0.0
10145,0.0,5.4,0.0,0.0,0.016,0.0
10146,0.0,26.2,0.0,0.0,0.0,0.0
10147,0.0,0.2,0.0,0.0,0.0,0.0
10148,0.0,4.2,0.0,0.0,0.0106,0.0
10149,0.3,1.6,0.0,0.002,0.0,0.0
10150,0.0,1.8,0.0,0.0,0.0,0.0
10151,0.0,2.6,0.0,0.0,0.0,0.0
10152,0.3,0.8,0.0,0.003,0.0,0.0
10153,0.6,1.6,0.0,0.01,0.0,0.0
10154,4.8,7.2,0.2,0.0967,0.024,0.018
10155,0.6,90.6,0.8,0.012,0.01,0.07
