pos_score,neu_score,neg_score,pos_sub_score,neu_sub_score,neg_sub_score,value
0,140,0,0,0.0,0,-1
90,160,10,1.15,0.0,0.8,1
60,2420,40,2.0,3.5999999999999996,3.6,0
30,2200,20,1.0,1.0,1.8,-1
240,2240,60,5.3,3.1333333333333333,5.4,0
30,2460,0,0.5,5.6000000000000005,0,0
0,200,0,0,0.45454545454545453,0,1
60,880,40,2.0,2.0,3.6,0
0,2840,0,0,8.650000000000002,0,0
0,120,0,0,0.0,0,0
0,160,0,0,0.45454545454545453,0,0
60,200,0,1.0,1.0,0,1
60,1100,0,1.0714285714285714,0.8666666666666667,0,0
30,40,0,0,0.0,0,0
2280,10520,40,33.539105339105326,30.125000000000004,2.1416666666666666,1
180,1800,0,3.214285714285714,0.8666666666666667,0,0
0,80,0,0,0.43333333333333335,0,1
30,520,0,0.5714285714285714,0.2,0,-1
30,2740,50,0.5714285714285714,1.65,1.1,0
30,10300,20,1.0,7.857142857142859,1.8,-1
0,260,10,0,0.31666666666666665,0.6,1
0,7980,0,0,8.05714285714286,0,0
1800,5120,0,20.99999999999999,26.55,0,-1
30,1060,0,0.65,0.0,0,0
30,120,0,0,0.0,0,1
210,11920,30,4.571428571428571,14.907142857142864,2.5,-1
540,540,0,11.782539682539685,1.1666666666666665,0,1
0,180,0,0,0.0,0,1
30,4680,0,1.0,0.0,0,1
0,60,0,0,0.0,0,1
30,260,10,0.9,0.4,0.5416666666666666,0
1920,7260,20,22.33333333333332,34.3,1.8,1
0,200,0,0,0.0,0,0
0,3080,0,0,7.050000000000001,0,-1
0,4600,0,0,2.3666666666666667,0,0
90,140,0,1.05,0.0,0,1
60,140,10,1.4,0.0,1.0,0
0,240,0,0,0.0,0,0
150,9040,0,5.0,3.829545454545454,0,1
60,200,0,0.85,0.0,0,1
0,0,0,0,0,0,1
0,160,0,0,0.0,0,0
0,260,0,0,0.45454545454545453,0,0
0,240,0,0,0.0,0,1
0,40,0,0,0.0,0,0
0,6820,0,0,7.723809523809527,0,1
570,700,0,12.432539682539687,2.166666666666667,0,0
0,6100,30,0,23.716666666666654,1.55,-1
30,60,0,1.0,0.0,0,1
90,3400,0,3.0,1.5,0,0
0,2100,0,0,0.0,0,-1
270,6760,20,3.9047619047619047,1.9666666666666668,1.8,-1
0,200,0,0,0.0,0,1
0,200,0,0,1.0,0,0
1980,17900,40,25.714285714285698,36.85,3.6,1
0,200,0,0,0.0,0,1
30,1820,20,1.0,1.0,1.8,0
0,20,0,0,0.0,0,1
0,4920,0,0,0.0,0,1
30,180,0,1.0,0.0,0,0
0,100,0,0,0.0,0,1
0,260,0,0,0.0,0,1
90,40,0,1.65,0.0,0,1
0,900,0,0,0.3333333333333333,0,0
0,120,0,0,0.0,0,0
0,9720,60,0,6.857142857142859,5.199999999999999,0
30,2740,70,1.0,1.05,5.000000000000001,-1
30,20,0,0.30000000000000004,0.0,0,-1
0,180,0,0,0.0,0,0
30,280,20,1.0,1.0,1.8,0
120,2400,0,1.6,0.0,0,-1
30,4180,20,1.0,1.0,1.8,0
30,2960,10,0.65,1.0,0.4,1
60,360,0,1.1333333333333333,0.1,0,0
0,5420,0,0,0.0,0,0
30,440,20,1.0,1.0,1.8,1
0,660,0,0,0.0,0,1
0,220,0,0,0.45454545454545453,0,1
30,1120,10,0.6,1.0,0.25,0
0,120,0,0,0.0,0,0
30,540,0,0.5714285714285714,0.0,0,-1
0,6220,10,0,7.3116883116883145,0.4,1
120,1720,0,2.2,2.35,0,0
30,120,0,1.0,0.0,0,1
30,260,0,0.5714285714285714,0.0,0,-1
150,1160,40,2.1714285714285717,1.1333333333333333,0.9666666666666666,1
180,9440,20,4.5,1.8666666666666667,1.8,0
30,2800,20,1.0,1.0,1.8,1
30,160,0,0.3,0.0,0,0
0,180,0,0,0.0,0,0
360,1300,60,8.539105339105339,1.7888888888888888,3.9416666666666664,0
0,180,0,0,0.0,0,0
300,1860,30,7.5,4.375,2.05,0
30,200,0,0,0.0,0,1
90,1300,0,1.2,0.0,0,0
0,11100,70,0,6.857142857142859,5.6,-1
30,2720,20,1.0,1.0,1.8,0
0,340,30,0,1.0333333333333334,1.0,0
60,4320,0,0.7714285714285714,7.050000000000001,0,1
0,180,0,0,1.2,0,1
0,240,0,0,0.0,0,1
0,100,0,0,0.0,0,1
0,1140,0,0,0.0,0,1
1920,6360,80,23.29999999999999,28.25,6.000000000000001,0
0,0,0,0,0,0,0
30,1120,0,0.65,1.0,0,1
0,300,0,0,0.7916666666666666,0,-1
60,500,20,1.5,1.0,1.8,1
0,40,0,0,0.0,0,-1
0,0,0,0,0,0,-1
0,3340,0,0,0.0,0,0
0,200,0,0,0.0,0,0
30,60,0,0.6000000000000001,0.0,0,1
30,340,20,1.0,1.0,1.8,1
30,1300,0,1.0,0.0,0,0
0,20,0,0,0.45454545454545453,0,-1
90,2900,20,2.4,1.0,1.8,0
60,3760,10,1.0,0.0,0,-1
0,880,0,0,0.0,0,0
0,240,10,0,0.5399999999999999,0.6,0
0,160,0,0,0.0,0,0
0,0,0,0,0,0,0
0,1120,0,0,0.0,0,0
90,6300,170,1.6928571428571428,15.185714285714292,14.333333333333334,1
0,1580,10,0,0.3333333333333333,0.3,1
0,140,10,0,0.16666666666666666,1.0,-1
60,940,90,1.0333333333333332,5.102380952380952,5.449999999999999,1
30,500,0,1.0,1.375,0,1
90,280,20,1.7,1.0,1.8,0
30,1160,30,0.5714285714285714,1.0,0.30000000000000004,-1
0,760,0,0,0.0,0,0
0,1380,0,0,0.0,0,-1
0,200,0,0,0.9545454545454546,0,0
30,220,10,0.3,0.0,0.4,0
0,240,20,0,0.13333333333333333,0.6666666666666666,-1
120,4980,30,2.5,1.0,2.8,1
2220,12480,20,30.99999999999999,34.80714285714289,1.8,0
60,1580,0,0.3333333333333333,1.8333333333333335,0,0
60,4960,0,0.5714285714285714,0.0,0,1
60,2260,0,1.1,1.1,0,-1
0,2520,0,0,0.0,0,1
0,280,0,0,0.0,0,1
0,420,0,0,0.0,0,-1
30,1280,0,0.65,1.0,0,0
90,4960,20,1.2285714285714286,0.5,1.4,1
0,220,0,0,0.0,0,0
870,2600,70,21.10714285714285,5.087878787878788,2.9,-1
0,5680,0,0,3.9666666666666663,0,0
0,40,0,0,0.0,0,1
0,2680,0,0,0.0,0,0
30,60,0,0,0.0,0,1
30,220,0,0,0.5,0,0
120,3560,20,2.5,1.0,1.8,-1
30,760,20,1.0,1.0,1.8,0
0,100,10,0,0.0,0.5,0
30,140,10,0.2,0.0,1.0,1
0,10200,0,0,13.907142857142864,0,-1
0,280,0,0,0.0,0,1
0,40,0,0,0.0,0,0
0,340,0,0,0.0,0,0
330,25180,50,7.45,18.25595238095236,3.9,-1
0,2380,0,0,0.0,0,0
0,700,0,0,0.0,0,1
0,60,0,0,0.0,0,1
0,6100,0,0,1.6,0,-1
30,9260,30,0.5,3.7488095238095243,1.8571428571428572,1
0,300,10,0,0.21428571428571427,0.5,0
1620,4380,30,34.03174603174601,6.03333333333333,1.7142857142857144,-1
0,220,0,0,0.1,0,0
240,7560,0,4.7214285714285715,0.0,0,1
0,380,10,0,0.0,0.8,0
30,20,0,0.6000000000000001,0.0,0,1
1980,18540,50,24.48571428571427,27.633333333333333,1.1,1
0,140,0,0,0.0,0,1
0,140,10,0,0.0,0.4,0
30,320,30,0.5714285714285714,1.0,0.30000000000000004,0
0,240,0,0,0.0,0,0
1920,7280,0,22.399999999999988,28.21666666666667,0,1
0,860,0,0,0.0,0,0
0,40,0,0,0.0,0,1
0,140,0,0,0.0,0,0
30,1640,20,1.0,1.0,1.8,-1
0,0,0,0,0,0,0
0,160,0,0,0.3,0,0
30,1240,20,1.0,1.0,1.8,1
0,280,20,0,0.0,1.8,0
0,380,0,0,0.0,0,0
0,2060,0,0,0.3833333333333333,0,-1
30,640,10,0.65,1.0,0.5416666666666666,0
0,4460,20,0,0.0,0.8,-1
30,3560,20,1.0,1.0,1.8,1
0,3560,20,0,0.0,0.8,0
30,260,0,0.5714285714285714,0.0,0,0
60,200,0,1.0,0.7166666666666666,0,1
30,2900,20,1.0,2.6,1.8,1
30,140,0,0,0.0,0,1
0,180,0,0,0.0,0,0
1800,10740,60,20.99999999999999,26.25,5.199999999999999,1
120,2400,20,1.6,0.13333333333333333,0.8,1
30,1740,20,1.0,7.0,1.8,0
0,160,0,0,0.0,0,0
30,180,0,0.5,0.0,0,0
30,60,0,0.5,0.0,0,1
30,260,0,0.2,0.0,0,1
30,5000,20,1.0,2.3795454545454544,1.8,1
30,120,0,1.0,0.3,0,-1
180,180,0,3.214285714285714,0.0,0,0
600,15460,200,12.16666666666667,20.309523809523814,12.633333333333333,0
0,180,10,0,0.0,0.6,-1
180,1460,10,3.9,0.0,1.0,-1
0,120,0,0,0.0,0,0
0,20,0,0,0.0,0,0
90,720,20,2.0,1.0,1.8,1
0,20,0,0,0.0,0,0
0,200,0,0,0.0,0,0
0,7240,0,0,0.0,0,1
0,2540,60,0,0.0,5.199999999999999,0
0,0,0,0,0,0,0
30,120,0,0.5,0.0,0,1
0,0,0,0,0,0,0
390,2900,20,7.366666666666667,2.966666666666667,1.8,-1
240,560,40,5.2142857142857135,2.3,3.6,0
60,240,0,1.3,0.07692307692307693,0,1
270,2660,40,5.2,9.050000000000002,3.6,1
30,100,0,0.5,0.0,0,0
870,2440,20,16.62857142857143,11.05,1.8,0
30,300,0,0.5714285714285714,0.0,0,0
0,260,0,0,1.0,0,0
30,3660,20,1.0,1.0,1.8,0
0,220,0,0,0.0,0,1
120,13600,60,3.5,13.82380952380952,5.4,1
0,120,0,0,0.0,0,0
30,100,0,0.2,0.5,0,0
480,1440,20,9.671428571428573,9.450000000000003,1.8,-1
30,80,0,0.5,0.0,0,1
0,0,0,0,0,0,0
0,540,170,0,0.6,13.933333333333332,-1
120,1200,10,2.2857142857142856,0.35,0.3,-1
30,240,0,0.6000000000000001,0.5666666666666667,0,-1
90,5080,0,1.2,0.0,0,0
0,3360,0,0,6.383333333333333,0,-1
30,540,20,1.0,1.0,1.8,0
0,3440,0,0,1.5,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,1
0,220,0,0,0.0,0,0
30,100,0,0.5,0.0,0,-1
60,2920,80,1.4,0.0,6.499999999999999,1
0,120,0,0,0.0,0,1
0,2540,30,0,0.5777777777777778,1.4874999999999998,-1
30,3760,20,1.0,1.0,1.8,0
120,600,0,1.6,0.13333333333333333,0,0
120,480,20,2.3714285714285714,1.0666666666666667,1.8,1
0,660,0,0,0.0,0,0
0,500,0,0,0.3,0,-1
0,300,0,0,0.0,0,0
30,420,20,0.6,0.2,0.5499999999999999,1
0,220,0,0,0.0,0,-1
30,2600,20,1.0,15.100000000000005,1.8,0
30,2360,0,0.5714285714285714,7.050000000000001,0,-1
0,0,0,0,0,0,0
0,520,0,0,0.0,0,0
30,120,0,1.0,0.0,0,1
0,1940,0,0,0.0,0,-1
0,5160,0,0,0.0,0,0
3870,18260,40,48.07142857142862,57.113034188034185,2.2874999999999996,-1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
60,240,0,1.3,0.07692307692307693,0,1
30,1500,0,0,0.0,0,1
0,3340,0,0,0.0,0,0
0,160,0,0,0.0,0,0
90,1380,40,2.3,2.0,3.6,0
120,8000,20,2.7142857142857144,7.907142857142859,1.8,1
0,60,0,0,0.0,0,-1
0,280,0,0,0.0,0,-1
0,100,0,0,0.0,0,0
0,7580,0,0,0.0,0,-1
30,240,10,0.5,0.0,1.0,1
180,900,20,3.0,0.13333333333333333,2.0,-1
60,160,0,1.65,0.0,0,1
90,340,0,1.3,0.0,0,1
270,1180,40,6.15,2.0,3.6,0
0,280,0,0,0.0,0,0
0,1060,0,0,7.050000000000001,0,0
0,4080,0,0,0.0,0,-1
0,80,0,0,0.0,0,0
0,1240,0,0,0.1,0,1
120,5980,0,1.3,7.433333333333334,0,1
30,280,10,1.0,0.2,0.9,0
0,760,0,0,0.0,0,1
0,200,0,0,0.16666666666666666,0,0
30,1060,0,1.0,0.0,0,-1
0,80,0,0,0.0,0,1
30,140,0,0.6000000000000001,0.0,0,1
30,500,0,0,1.1,0,1
0,160,0,0,0.0,0,1
60,1560,80,2.0,2.5944444444444446,6.3125,-1
60,280,0,1.0333333333333334,0.45454545454545453,0,-1
0,3820,0,0,0.0,0,0
30,240,0,0.75,0.0,0,1
0,9780,10,0,6.857142857142859,0.4,1
30,120,0,0.65,0.0,0,1
0,4200,0,0,0.0,0,1
0,300,0,0,0.0,0,0
0,60,0,0,0.0,0,1
0,20,10,0,0.0,0.9,0
0,20,0,0,0.0,0,1
0,0,0,0,0,0,1
0,780,0,0,0.0,0,0
0,220,0,0,0.0,0,1
150,3880,30,2.1714285714285717,15.233333333333338,0.30000000000000004,-1
2220,9060,60,30.114285714285703,44.38525641025641,3.7,0
0,300,0,0,0.0,0,0
0,120,0,0,0.0,0,1
0,1880,0,0,0.8666666666666667,0,1
30,20,0,0.3,0.0,0,1
180,9640,60,3.7,3.0,5.4,1
1800,13200,0,20.99999999999999,36.29999999999998,0,-1
90,4540,80,2.15,1.0,7.0,1
0,420,0,0,0.0,0,0
30,200,0,0.6000000000000001,0.0,0,1
180,1000,0,3.214285714285714,0.0,0,-1
150,1580,40,4.1,2.0,3.6,-1
0,6080,0,0,0.0,0,0
0,200,0,0,0.5666666666666667,0,1
0,0,0,0,0,0,0
90,0,0,2.9,0,0,1
0,520,0,0,1.0,0,0
120,480,20,2.75,0.45454545454545453,1.3,0
30,60,0,1.0,0.0,0,1
120,100,0,2.55,0.0,0,-1
30,220,0,0,0.0,0,0
60,1260,10,1.4,0.0,1.0,-1
90,2780,0,1.8000000000000003,0.7,0,0
0,560,0,0,0.5,0,1
30,60,10,0.3,0.06666666666666667,0,-1
0,200,0,0,0.0,0,0
1950,8720,20,24.07142857142856,27.45,1.8,-1
150,160,10,2.05,0.0,1.0,1
180,1440,20,3.4499999999999997,0.0,0.8,1
60,7660,20,1.9,1.0,1.8,0
0,40,0,0,0.0,0,1
120,1300,0,1.6,0.13333333333333333,0,-1
240,2240,20,5.1499999999999995,1.65,1.8,1
30,60,0,0.7,0.0,0,-1
0,280,0,0,0.0,0,1
30,180,0,0.5,0.0,0,0
180,180,0,3.214285714285714,0.0,0,0
0,1320,0,0,0.0,0,-1
0,960,0,0,0.8666666666666667,0,1
0,120,0,0,0.0,0,0
0,1320,20,0,0.0,0.8,0
90,100,0,2.0,0.9,0,1
0,360,0,0,0.0,0,-1
150,4420,20,3.0357142857142856,24.038888888888877,1.8,-1
0,300,0,0,0.0,0,-1
0,140,0,0,1.0,0,0
0,160,0,0,0.43333333333333335,0,0
0,4120,0,0,0.0,0,0
0,0,0,0,0,0,0
0,180,0,0,0.4,0,1
90,600,20,2.533333333333333,1.5,1.8,0
0,5100,0,0,0.0,0,1
30,80,0,0.3,0.0,0,-1
30,5440,20,1.0,1.0,1.8,0
30,1400,0,0.2,0.8666666666666667,0,1
30,10880,20,0.7,6.857142857142859,0.8,-1
150,820,0,5.0,0.0,0,0
0,40,0,0,0.0,0,1
0,280,0,0,0.3,0,0
60,1740,20,1.0,7.0,1.8,1
0,40,0,0,0.0,0,1
0,3860,0,0,0.125,0,0
120,3040,20,2.4,0.5777777777777778,1.6875,0
0,40,0,0,0.0,0,1
150,3400,0,2.380952380952381,1.9833333333333336,0,0
150,1100,0,2.1,0.0,0,0
30,1780,30,1.0,1.0,2.8,1
60,6400,20,1.0,8.627777777777778,1.8,-1
60,520,10,1.4,0.0,1.0,0
0,5880,0,0,6.923809523809526,0,0
60,640,10,1.4,0.0,1.0,0
120,1460,0,2.071428571428571,7.050000000000001,0,-1
0,4940,0,0,0.0,0,1
60,7760,40,1.9,1.4,3.341666666666667,-1
0,40,0,0,0.0,0,0
0,1300,0,0,0.0,0,0
30,60,0,0.2,0.0,0,0
0,160,20,0,0.0,1.6666666666666665,0
0,0,0,0,0,0,0
0,60,0,0,0.0,0,0
30,0,0,1.0,0,0,1
0,320,0,0,0.0,0,0
90,1200,10,1.65,0.5708333333333333,1.0,0
0,200,0,0,0.0,0,0
30,40,20,1.0,1.0,1.8,1
120,2140,0,1.7,0.5,0,0
0,6400,10,0,0.3,0.5,0
0,260,0,0,0.45454545454545453,0,-1
30,640,20,1.0,1.0,1.8,-1
0,560,0,0,0.0,0,-1
30,180,0,0.75,0.0,0,1
60,100,10,1.4,0.0,1.0,0
270,7760,0,4.928571428571428,0.05,0,-1
0,140,10,0,0.0,0.6,1
120,2820,0,1.6,0.2,0,1
1800,4860,0,20.99999999999999,27.049999999999997,0,-1
210,1260,10,3.888888888888889,0.0,0.4,-1
60,3960,20,2.0,1.0,1.8,0
0,140,0,0,0.45454545454545453,0,0
30,160,0,0.5,0.0,0,0
0,160,0,0,0.0,0,-1
0,6260,10,0,6.857142857142859,0.4,0
90,3640,50,1.9833333333333334,1.8066666666666666,2.775,1
0,4740,0,0,0.0,0,0
30,60,0,0.2,0.0,0,1
0,120,0,0,0.0,0,1
1920,11700,0,23.37142857142856,32.864285714285714,0,-1
0,1000,0,0,0.0,0,-1
120,4800,0,2.5,0.0,0,0
0,180,0,0,0.0,0,1
0,900,10,0,0.0,0.7,0
60,1720,40,2.0,2.0,3.6,0
210,2700,90,6.033333333333333,8.777380952380954,5.449999999999999,-1
30,7500,20,1.0,1.0,1.8,1
0,120,10,0,0.0,0.7,-1
0,0,0,0,0,0,0
60,3520,40,2.0,9.05,3.6,-1
0,140,0,0,0.0,0,0
60,40,0,1.25,0.0,0,1
30,4060,0,0.7333333333333333,0.8666666666666667,0,1
0,20,0,0,0.0,0,0
30,6880,40,1.0,1.0,2.6,1
30,2600,10,1.0,0.4,0.7,1
30,160,0,0,0.0,0,1
2010,6740,20,24.314285714285695,26.433333333333334,0.8,0
30,2820,20,1.0,1.0,1.8,-1
0,180,0,0,0.0,0,1
0,620,0,0,0.0,0,1
0,180,0,0,0.5,0,1
0,580,10,0,0.0,0,0
0,180,0,0,0.43333333333333335,0,0
0,400,0,0,0.0,0,1
0,1140,0,0,0.4,0,1
60,1520,0,1.5166666666666666,0.0,0,1
0,200,10,0,0.0,0.6875,-1
0,420,0,0,0.0,0,0
0,180,10,0,0.0,0.9,0
60,480,20,1.5714285714285714,1.0,1.8,0
30,380,0,0.2,0.0,0,1
1980,38580,100,24.771428571428558,39.561111111111096,5.266666666666667,-1
0,340,0,0,0.0,0,1
0,1120,0,0,0.0,0,0
0,220,0,0,0.0,0,-1
0,80,0,0,0.5,0,0
0,2240,10,0,0.5,0.4,1
120,920,30,3.5,2.248809523809524,1.8571428571428572,1
60,9860,40,1.7,7.857142857142859,2.6,0
0,1760,0,0,0.0,0,0
180,8340,10,1.9999999999999998,6.6,0.2,1
1950,6480,40,23.899999999999988,28.25,3.6,0
0,120,0,0,1.2,0,1
210,11360,50,5.7,2.0,4.0,-1
2550,22360,170,36.98730158730158,37.9930402930403,10.233333333333334,0
150,8300,60,3.7142857142857144,9.30714285714286,4.3,1
0,20,0,0,0.4,0,1
150,5960,0,5.0,3.375,0,-1
0,1420,0,0,0.0,0,1
30,5460,30,1.0,1.0666666666666667,2.2,1
0,1300,0,0,0.0,0,1
0,180,0,0,0.0,0,1
0,1500,0,0,0.0,0,1
2160,16500,40,27.904761904761887,28.508333333333333,3.6,1
60,4920,20,1.0,1.0,1.8,1
0,160,0,0,0.0,0,0
0,220,0,0,0.0,0,0
30,1480,80,1.0,3.0,5.466666666666667,-1
60,2380,20,1.0,1.0,1.8,0
30,220,20,0.1,0.3,1.4,-1
120,640,0,1.6,0.13333333333333333,0,-1
30,3000,0,0.3,0.0,0,0
30,300,30,0.5714285714285714,1.0,0.30000000000000004,0
0,300,0,0,0.0,0,0
2460,13500,30,35.44920634920632,37.20714285714289,2.2,1
60,220,0,2.0,0.0,0,1
0,60,0,0,0.0,0,0
30,20,0,0.6000000000000001,0.0,0,0
30,60,0,1.0,0.45454545454545453,0,1
0,4400,0,0,0.3,0,0
0,60,0,0,0.0,0,-1
30,2520,10,0.9,7.450000000000001,0.5416666666666666,1
0,0,0,0,0,0,1
180,6460,150,3.8642857142857134,2.75,9.9,0
60,2600,0,2.0,7.050000000000001,0,1
60,140,10,0.9,0.0,0.4,1
0,20,0,0,0.0,0,1
0,360,0,0,3.08,0,0
30,40,20,1.0,1.0,1.8,0
30,2720,20,1.0,1.0,1.8,0
0,1320,0,0,0.8666666666666667,0,1
90,3240,10,1.2285714285714286,0.4,1.0,1
30,160,0,0.9,0.125,0,0
30,200,0,0.2,0.0,0,1
60,420,0,0.7,0.0,0,0
0,160,0,0,0.0,0,1
30,500,10,0.9,1.1,0.5416666666666666,-1
0,5580,0,0,0.0,0,1
390,15260,20,9.514285714285712,10.282142857142851,2.0,1
0,240,0,0,0.0,0,1
60,500,20,1.5714285714285714,1.3333333333333333,1.8,0
540,6420,0,11.782539682539685,8.023809523809524,0,1
0,20,0,0,0.0,0,1
30,5100,10,0.5,0.175,0.8,-1
60,100,10,1.4,0.0,1.0,1
0,3220,0,0,8.650000000000002,0,0
60,120,0,0.5,0.0,0,1
0,3900,0,0,0.0,0,1
240,8420,170,4.352380952380952,23.92142857142856,10.5,0
0,120,0,0,0.0,0,0
0,180,0,0,0.0,0,-1
0,0,0,0,0,0,-1
30,280,0,0.7,0.2,0,1
1830,5980,0,21.99999999999999,26.25,0,0
0,1080,0,0,0.3333333333333333,0,-1
150,700,20,3.15,2.0,1.8,0
30,23700,0,0.3,6.95714285714286,0,-1
60,1580,10,1.2,0.0,0.4,-1
30,260,0,0.6666666666666666,0.0,0,-1
0,0,0,0,0,0,0
0,4720,0,0,0.0,0,-1
180,4480,120,3.1047619047619044,6.102380952380952,5.75,-1
0,160,0,0,0.0,0,-1
30,10580,20,1.0,7.857142857142859,1.8,0
510,1460,100,12.22142857142857,4.45,4.366666666666667,0
360,13340,0,4.8,7.25714285714286,0,1
0,160,0,0,0.0,0,0
3870,19220,70,47.93333333333338,55.306666666666665,5.075,1
0,340,0,0,0.0,0,-1
30,180,0,0.6000000000000001,0.0,0,1
0,2000,20,0,0.6763888888888889,1.8,0
0,200,0,0,0.1,0,1
0,2600,10,0,0.0,0.9,0
0,260,0,0,0.0,0,0
0,200,0,0,0.0,0,-1
30,120,0,0,0.0,0,1
0,40,0,0,0.0,0,0
0,1560,110,0,0.3692307692307692,8.733333333333334,-1
90,2220,0,1.5,1.0,0,-1
30,240,0,1.0,0.0,0,0
60,280,0,1.0,0.0,0,1
60,4760,50,1.4833333333333334,1.8066666666666666,3.275,0
90,9280,40,2.5,4.366666666666667,3.6,-1
30,2700,20,1.0,1.0,1.8,1
210,460,20,4.683333333333334,0.85,0.9571428571428571,1
0,180,0,0,0.1,0,0
30,680,0,0.3333333333333333,0.9666666666666667,0,0
0,3280,0,0,0.0,0,0
60,300,10,1.4,0.0,1.0,0
30,4540,0,0.7,0.0,0,0
30,80,0,0.5,0.0,0,1
150,5200,100,2.261904761904762,6.002380952380952,6.449999999999999,-1
60,160,0,1.75,0.0,0,1
0,40,0,0,0.0,0,0
0,5360,0,0,0.0,0,0
30,240,0,0.5,0.925,0,0
60,1920,10,1.4,0.0,1.0,-1
0,2160,0,0,14.100000000000005,0,0
180,6480,0,2.7142857142857144,0.05,0,-1
60,900,0,0.3333333333333333,0.9666666666666667,0,1
0,4500,0,0,5.6000000000000005,0,0
0,500,0,0,0.0,0,0
0,1900,0,0,7.050000000000001,0,1
1860,13800,20,21.99999999999999,27.827777777777776,1.8,1
60,29140,40,1.3,1.3333333333333333,2.6,0
0,160,20,0,0.0,1.6,-1
570,840,20,12.782539682539685,2.1666666666666665,1.8,1
0,40,0,0,0.0,0,0
0,200,0,0,0.0,0,1
30,160,0,0.8888888888888888,1.0,0,0
30,1980,30,0.5714285714285714,1.0,0.30000000000000004,0
0,220,0,0,0.0,0,0
30,400,0,0.2,0.2,0,-1
0,2580,0,0,0.0,0,1
0,580,0,0,0.0,0,0
0,380,0,0,0.0,0,0
60,2140,110,2.0,3.475,8.4,0
960,11220,0,19.12857142857143,13.578571428571427,0,0
180,3500,0,3.214285714285714,0.0,0,0
0,200,0,0,1.0,0,1
30,5340,0,0.4,0.0,0,-1
0,8220,0,0,0.0,0,0
0,0,0,0,0,0,1
0,980,0,0,0.0,0,0
30,2520,10,0.2,0.0,0.6666666666666666,0
3690,10160,0,43.71428571428575,53.3,0,-1
0,260,0,0,0.06666666666666667,0,-1
0,320,0,0,0.0,0,0
0,60,0,0,0.0,0,0
0,640,0,0,0.0,0,1
30,280,20,1.0,1.0,1.8,1
30,140,0,1.0,0.0,0,1
180,1180,40,3.5999999999999996,2.1333333333333337,3.6,0
0,1080,0,0,0.1,0,-1
30,180,0,0.6000000000000001,0.0,0,1
0,100,10,0,0.0,1.0,0
0,1140,0,0,0.0,0,-1
150,1200,10,2.4047619047619047,0.9666666666666667,0.18,-1
0,100,0,0,1.1,0,0
1320,5940,180,26.311904761904767,19.60238095238096,11.316666666666668,0
0,5920,0,0,6.857142857142859,0,1
120,3220,0,2.071428571428571,0.0,0,-1
0,100,0,0,0.0,0,0
90,1020,0,1.5,1.3795454545454544,0,0
0,1200,0,0,0.3333333333333333,0,-1
0,0,0,0,0,0,0
0,940,0,0,0.0,0,-1
30,220,0,0.8333333333333334,0.0,0,1
30,480,0,0.7,0.0,0,-1
0,40,0,0,0.0,0,1
0,180,0,0,0.0,0,0
60,1300,30,2.0,1.0,2.1,1
60,1160,0,0.5,0.0,0,0
210,3380,0,2.571428571428571,0.25,0,-1
180,1260,0,5.0,0.0,0,1
0,2940,0,0,0.0,0,1
0,100,0,0,0.0,0,0
30,800,20,0.4,0.0,1.6875,0
60,200,0,1.25,0.06666666666666667,0,1
450,1760,0,8.671428571428573,1.4000000000000004,0,-1
0,40,0,0,0.0,0,1
30,340,10,0.3333333333333333,0.9666666666666667,0.4,-1
0,1760,0,0,0.4,0,0
60,100,10,1.4,0.0,1.0,0
30,1340,0,0.6,0.3857142857142857,0,1
30,20,0,0.65,0.0,0,1
0,280,0,0,0.1,0,0
30,40,20,1.0,1.0,1.8,-1
0,200,0,0,0.0,0,1
0,100,10,0,0.0,0.6666666666666666,-1
60,100,10,1.4,0.0,1.0,0
0,220,0,0,0.0,0,1
0,140,0,0,0.0,0,0
60,100,10,1.4,0.0,1.0,0
150,4700,0,2.2,0.5,0,0
180,1440,0,3.9,0.0,0,-1
0,200,0,0,0.0,0,0
60,1260,20,1.5,1.5,1.8,1
30,20,0,0.6333333333333334,0.0,0,1
30,780,0,0,0.0,0,1
0,40,0,0,0.0,0,1
210,720,10,6.55,3.4416666666666664,0.8,-1
30,6520,0,0.9,6.857142857142859,0,0
0,2580,0,0,0.0,0,-1
600,640,10,13.182539682539687,1.1666666666666665,1.0,0
30,100,0,1.0,0.0,0,1
120,140,0,3.8333333333333335,0.0,0,1
0,160,10,0,0.8545454545454545,0.5,0
90,420,0,1.5,0.0,0,1
0,60,0,0,0.0,0,1
30,1960,30,1.0,1.3333333333333333,2.35,-1
0,200,0,0,0.0,0,1
0,1020,0,0,0.0,0,-1
1800,5100,10,20.99999999999999,26.25,0.4,1
0,1540,0,0,0.0,0,-1
0,20,0,0,0.0,0,1
0,200,0,0,1.3545454545454545,0,0
30,2480,0,0.5714285714285714,0.0,0,1
60,280,0,0.6000000000000001,0.0,0,1
930,2420,20,18.161904761904765,11.55,1.8,1
120,1440,0,2.4,7.250000000000001,0,1
30,20,0,0.6,0.0,0,0
30,400,10,0.5714285714285714,0.5,1.0,0
150,3900,10,2.5,0.0,1.0,1
0,7300,0,0,6.857142857142859,0,0
30,700,0,0.3333333333333333,0.9666666666666667,0,0
0,40,0,0,0.4,0,0
30,1840,0,0.2,0.0,0,1
