,pos_score,neu_score,neg_score
6440,0.0,2.4,0.2
6441,0.6,24.0,0.0
6442,0.6,20.8,0.0
6443,0.6,15.6,0.0
6444,1.8,4.0,0.0
6445,2.4,126.8,0.2
6446,0.0,2.0,0.0
6447,6.6,120.0,1.8
6448,0.6,47.6,0.4
6449,0.0,23.2,1.4
6450,0.6,89.6,0.0
6451,0.6,72.4,0.4
6452,0.0,42.4,0.6
6453,0.0,29.2,0.0
6454,1.2,44.0,0.0
6455,0.0,1.2,0.0
6456,0.0,2.4,0.0
6457,2.4,12.4,0.0
6458,0.6,3.2,0.0
6459,0.6,4.8,0.0
6460,0.0,4.8,0.0
6461,0.6,20.0,0.4
6462,0.0,5.6,0.0
6463,9.6,47.6,1.4
6464,0.6,5.2,0.0
6465,0.6,5.6,0.0
6466,0.0,45.6,0.0
6467,0.0,169.2,0.4
6468,2.4,12.4,0.0
6469,1.2,50.4,0.4
6470,0.0,27.2,0.0
6471,4.8,193.6,0.0
6472,0.0,2.4,0.0
6473,25.2,20.8,1.4
6474,0.6,9.6,0.0
6475,0.6,2.8,0.0
6476,0.0,1.2,0.0
6477,0.0,20.0,0.0
6478,0.0,2.8,0.0
6479,1.8,24.0,0.6
6480,1.8,16.0,0.0
6481,0.0,9.6,0.0
6482,0.0,114.0,0.8
6483,5.4,149.6,0.8
6484,2.4,8.0,0.0
6485,0.0,2.4,0.0
6486,0.0,2.8,0.0
6487,0.6,44.0,0.0
6488,0.0,78.4,0.0
6489,0.6,168.0,0.8
6490,0.0,0.0,0.0
6491,0.0,3.6,0.0
6492,0.0,1.6,0.0
6493,1.2,25.2,0.6
6494,9.0,15.6,1.8
6495,1.8,4.8,0.0
6496,0.6,4.8,0.0
6497,6.6,76.4,1.0
6498,38.4,341.6,0.4
6499,9.0,50.8,1.8
6500,0.6,68.0,0.4
6501,1.2,13.6,0.4
6502,0.0,4.8,0.0
6503,0.0,4.8,0.0
6504,48.0,293.6,0.2
6505,3.0,114.8,0.8
6506,0.0,3.2,0.0
6507,0.6,31.6,0.2
6508,1.2,12.8,0.4
6509,0.0,75.2,0.0
6510,0.0,21.6,0.0
6511,1.8,52.8,0.0
6512,0.0,2.0,0.0
6513,0.6,67.6,0.0
6514,0.0,38.8,0.0
6515,0.6,25.6,0.6
6516,0.6,0.8,0.0
6517,0.0,75.2,1.2
6518,0.0,34.8,0.0
6519,0.0,9.2,0.0
6520,0.0,84.8,0.0
6521,0.0,3.2,0.0
6522,0.0,0.4,0.0
6523,0.0,8.0,0.0
6524,0.0,67.2,0.0
6525,0.0,106.4,0.0
6526,7.8,61.2,1.4
6527,0.0,11.6,0.0
6528,1.2,49.2,0.0
6529,0.0,3.6,0.0
6530,0.0,8.4,0.0
6531,0.0,6.8,0.4
6532,1.2,3.6,0.0
6533,0.0,9.6,0.0
6534,6.6,26.4,0.8
6535,0.0,13.6,0.2
6536,1.2,11.6,0.0
6537,0.0,4.4,0.0
6538,36.0,144.8,0.0
6539,0.0,16.4,0.0
6540,0.6,17.6,0.0
6541,39.6,119.6,0.2
6542,0.0,5.6,0.2
6543,4.2,87.6,0.0
6544,2.4,60.4,0.0
6545,0.6,3.2,0.0
6546,0.0,222.8,0.2
6547,0.6,30.4,0.0
6548,0.0,84.8,0.0
6549,0.0,128.8,0.0
6550,3.0,91.6,2.2
6551,1.2,12.0,0.4
6552,0.0,4.4,0.0
6553,0.6,4.0,0.0
6554,0.0,2.0,0.0
6555,0.0,0.0,0.0
6556,0.6,10.4,0.2
6557,0.0,26.8,0.0
6558,1.8,15.2,0.2
6559,36.0,98.4,0.0
6560,0.0,0.8,0.0
6561,0.0,3.2,0.0
6562,1.2,2.8,0.0
6563,0.6,12.4,0.4
6564,3.0,194.0,0.8
6565,0.6,0.8,0.0
6566,0.0,0.8,0.0
6567,0.0,4.0,0.0
6568,0.0,26.8,0.2
6569,0.0,20.8,0.8
6570,0.6,4.0,0.0
6571,1.2,157.6,0.4
6572,0.6,72.4,0.0
6573,0.6,4.8,0.0
6574,1.2,2.4,0.2
6575,3.6,13.2,0.0
6576,0.6,89.6,0.4
6577,0.0,4.4,0.2
6578,0.0,28.8,0.0
6579,1.8,3.2,0.0
6580,1.8,139.2,0.2
6581,1.8,63.6,0.4
6582,1.2,5.2,0.0
6583,27.6,160.0,2.2
6584,0.0,4.8,0.0
6585,0.6,0.8,0.0
6586,0.0,2.4,0.0
6587,1.2,22.4,0.0
6588,1.2,84.4,0.0
6589,0.0,9.6,0.0
6590,0.0,0.0,0.0
6591,0.0,3.6,0.2
6592,0.0,35.2,0.2
6593,1.2,105.6,0.6
6594,0.0,38.8,0.0
6595,0.6,11.2,0.0
6596,6.6,67.2,2.0
6597,0.6,5.2,0.0
6598,0.6,54.4,0.4
6599,0.0,22.0,0.0
6600,0.0,4.4,0.0
6601,0.6,3.2,0.0
6602,0.0,14.0,0.0
6603,0.0,5.6,0.0
6604,0.0,0.8,0.2
6605,1.2,4.8,0.0
6606,0.0,1.6,0.0
6607,0.6,0.4,0.2
6608,0.6,4.8,0.0
6609,0.0,3.6,0.0
6610,1.2,2.0,0.0
6611,1.2,28.8,1.8
6612,0.0,1.6,0.0
6613,0.6,6.4,0.0
6614,0.0,2.4,0.0
6615,2.4,44.4,2.8
6616,0.0,17.6,0.0
6617,0.0,79.6,0.0
6618,0.6,5.2,0.0
6619,3.6,9.6,0.8
6620,0.0,38.4,0.0
6621,0.0,2.0,0.0
6622,0.0,0.8,0.2
6623,0.0,3.2,0.0
6624,0.6,2.0,0.0
6625,3.6,34.0,0.0
6626,3.0,60.8,0.0
6627,0.0,0.4,0.0
6628,0.0,1.2,0.0
6629,37.8,111.2,0.8
6630,1.8,107.6,0.4
6631,0.6,5.2,0.0
6632,0.6,15.6,0.0
6633,0.0,2.8,0.0
6634,6.0,34.0,0.6
6635,1.8,76.4,0.8
6636,0.0,76.0,0.0
6637,0.6,2.0,0.0
6638,0.0,0.4,0.0
6639,0.0,6.0,0.0
6640,2.4,95.6,0.8
6641,0.0,12.8,0.0
6642,5.4,54.4,0.4
6643,0.6,27.6,0.6
6644,0.6,2.0,0.0
6645,0.0,20.8,0.0
6646,0.0,2.0,0.0
6647,0.6,86.4,0.0
6648,1.8,10.4,0.0
6649,0.0,4.8,0.0
6650,0.0,0.0,0.0
6651,1.2,27.6,0.2
6652,0.0,23.2,0.0
6653,0.6,30.0,0.2
6654,1.8,22.8,1.4
6655,0.0,22.4,0.0
6656,4.2,169.2,0.0
6657,0.6,34.4,0.4
6658,1.2,5.2,0.2
6659,1.8,34.4,0.4
6660,0.0,0.4,0.0
6661,0.0,45.6,0.0
6662,0.6,4.4,0.0
6663,0.0,3.6,0.0
6664,0.6,3.6,0.0
6665,0.0,1.6,0.0
6666,0.0,2.0,0.2
6667,0.0,1.6,0.0
6668,36.6,134.4,0.0
6669,0.0,36.8,0.0
6670,2.4,13.6,0.0
6671,3.0,120.4,0.6
6672,0.0,4.8,0.0
6673,0.6,8.0,0.6
6674,0.0,0.0,0.0
6675,0.6,6.0,0.6
6676,0.0,1.6,0.0
6677,1.8,57.6,0.0
6678,0.0,0.4,0.0
6679,0.0,24.8,0.0
6680,0.0,59.6,0.2
6681,10.2,338.4,2.4
6682,0.0,5.6,0.2
6683,0.6,14.8,0.4
6684,0.6,4.0,0.0
6685,0.0,3.6,0.0
6686,0.0,0.0,0.0
6687,0.0,0.4,0.0
6688,0.6,178.0,1.8
6689,1.2,48.8,0.2
6690,43.8,218.4,1.8
6691,0.0,1.6,0.0
6692,0.6,3.2,0.0
6693,4.8,45.2,0.6
6694,0.0,0.0,0.0
6695,1.2,109.2,0.0
6696,0.6,31.6,0.0
6697,0.6,70.8,0.0
6698,0.0,6.4,0.0
6699,0.6,8.0,0.0
6700,0.6,12.8,0.6
6701,4.8,120.4,1.8
6702,44.4,118.4,1.4
6703,0.0,0.8,0.0
6704,0.0,50.0,0.2
6705,0.0,4.0,0.2
6706,0.0,0.8,0.0
6707,0.0,4.0,0.0
6708,0.0,2.4,0.2
6709,1.2,38.0,0.6
6710,2.4,40.4,0.0
6711,0.0,8.0,0.0
6712,0.6,4.0,0.0
6713,0.0,14.8,0.0
6714,3.0,165.6,0.0
6715,0.0,0.8,0.0
6716,0.6,5.2,0.0
6717,0.6,3.2,0.0
6718,1.2,2.0,0.0
6719,0.6,64.0,0.0
6720,0.6,184.8,0.0
6721,0.0,3.2,0.0
6722,4.8,18.0,0.2
6723,1.8,78.4,0.8
6724,0.0,4.8,0.0
6725,0.0,2.8,0.0
6726,0.6,14.0,0.4
6727,3.0,24.8,0.0
6728,0.0,0.4,0.0
6729,2.4,118.4,0.0
6730,2.4,7.6,0.0
6731,1.8,51.6,0.2
6732,0.0,3.2,0.0
6733,3.0,78.4,0.4
6734,0.0,0.4,0.0
6735,0.0,0.0,0.0
6736,0.0,0.4,0.0
6737,2.4,6.8,0.0
6738,1.2,17.2,0.6
6739,9.0,24.4,1.8
6740,0.0,4.8,0.0
6741,1.2,10.0,0.0
6742,0.0,6.8,0.0
6743,0.6,2.8,0.0
6744,0.0,60.8,0.0
6745,0.0,5.6,0.0
6746,0.0,1.6,0.0
6747,0.0,5.2,0.0
6748,0.0,22.8,0.0
6749,0.0,2.8,0.0
6750,0.0,1.6,0.0
6751,0.0,4.0,0.0
6752,0.6,5.2,0.0
6753,3.0,141.2,0.6
6754,0.6,13.2,0.0
6755,2.4,23.2,4.0
6756,0.0,38.0,0.0
6757,1.2,0.0,0.0
6758,0.6,78.8,1.2
6759,4.2,368.4,1.4
6760,0.0,0.0,0.0
6761,0.0,43.2,0.2
6762,0.0,2.8,0.0
6763,1.8,2.4,0.0
6764,3.6,251.2,1.2
6765,1.2,63.6,0.2
6766,25.2,240.4,1.4
6767,0.0,4.0,0.0
6768,0.0,4.4,0.4
6769,0.0,2.8,0.0
6770,0.0,42.8,0.2
6771,1.8,3.2,0.0
6772,0.6,2.8,0.0
6773,0.0,5.6,0.0
6774,4.8,54.0,0.6
6775,0.6,122.4,0.0
6776,0.0,3.6,0.0
6777,0.0,32.8,0.2
6778,0.0,1.6,0.0
6779,0.0,1.6,0.0
6780,0.0,0.4,0.0
6781,0.6,0.4,0.0
6782,0.0,4.0,0.0
6783,0.0,0.0,0.0
6784,0.0,0.8,0.0
6785,0.0,2.8,0.0
6786,0.6,10.0,0.0
6787,0.6,4.8,0.0
6788,40.8,194.8,1.8
6789,0.0,30.8,0.0
6790,1.8,95.6,0.8
6791,0.0,1.6,0.0
6792,0.0,1.6,0.0
6793,1.8,8.8,0.0
6794,0.0,2.8,0.0
6795,0.0,5.2,0.0
6796,4.2,53.6,0.0
6797,3.0,114.0,1.0
6798,1.8,88.8,1.0
6799,0.0,0.8,0.0
6800,0.6,2.8,0.4
6801,39.6,222.8,0.4
6802,1.2,4.4,0.0
6803,0.6,4.4,0.0
6804,0.0,77.6,0.0
6805,0.0,121.2,0.0
6806,36.6,110.4,0.0
6807,0.0,66.0,0.0
6808,0.6,0.8,0.0
6809,1.2,101.6,0.0
6810,0.6,27.6,0.0
6811,0.6,4.4,0.0
6812,5.4,123.2,0.4
6813,0.0,6.8,0.4
6814,0.0,51.6,0.0
6815,0.0,2.4,0.0
6816,7.8,143.6,2.2
6817,0.0,2.4,0.0
6818,0.0,0.0,0.0
6819,0.0,96.8,0.0
6820,0.0,24.0,0.0
6821,1.2,78.0,0.0
6822,0.0,6.0,0.0
6823,0.0,20.0,0.2
6824,1.2,2.4,0.2
6825,0.0,4.0,0.0
6826,36.6,104.4,0.6
6827,0.6,36.0,0.0
6828,0.0,13.6,0.0
6829,81.6,306.0,2.8
6830,0.0,5.2,0.0
6831,0.0,2.8,0.0
6832,0.0,3.2,0.0
6833,0.6,4.0,0.0
6834,0.0,3.6,0.0
6835,38.4,166.0,1.4
6836,2.4,8.0,0.0
6837,0.0,0.0,0.0
6838,0.6,125.2,0.0
6839,3.0,12.0,0.0
6840,0.0,24.4,0.0
6841,0.0,3.6,0.0
6842,0.0,4.8,0.0
6843,1.2,3.6,0.4
6844,0.0,2.0,0.0
6845,0.6,81.2,0.0
6846,0.0,55.6,0.0
6847,0.0,0.0,0.0
6848,0.6,107.6,1.4
6849,0.0,4.0,0.2
6850,0.6,151.2,0.0
6851,0.6,0.0,0.0
6852,0.6,92.4,0.0
6853,0.6,112.0,0.0
6854,39.0,101.2,0.4
6855,0.0,0.8,0.0
6856,0.6,2.8,0.2
6857,0.0,1.2,0.0
6858,5.4,150.4,1.0
6859,0.0,117.6,0.0
6860,0.6,84.4,0.4
6861,0.0,24.8,0.4
6862,1.2,2.0,0.2
6863,1.8,108.8,0.0
6864,0.0,4.0,0.0
6865,0.0,0.0,0.0
6866,4.2,42.4,0.4
6867,0.0,0.0,0.0
6868,0.0,2.4,0.2
6869,0.0,2.8,0.2
6870,0.6,1.6,0.0
6871,1.2,10.0,0.2
6872,0.6,9.2,0.4
6873,0.6,3.2,0.2
6874,3.6,396.8,19.8
6875,0.6,4.0,0.0
6876,1.2,31.6,0.0
6877,0.6,4.4,0.0
6878,0.6,15.6,0.4
6879,0.0,2.0,0.0
6880,0.0,22.0,0.0
6881,0.0,7.6,0.0
6882,0.6,3.2,0.0
6883,1.2,2.0,0.2
6884,3.0,62.4,0.8
6885,0.0,5.6,0.0
6886,1.2,67.6,0.0
6887,0.0,4.8,0.0
6888,0.0,4.0,0.0
6889,1.8,12.4,0.0
6890,0.0,0.4,0.0
6891,0.0,0.4,0.0
6892,1.8,20.8,1.6
6893,0.6,8.4,0.0
6894,0.0,0.4,0.0
6895,0.0,4.0,0.0
6896,0.0,36.0,0.0
6897,36.6,252.8,0.0
6898,0.0,0.8,0.0
6899,0.0,3.6,0.2
6900,0.6,2.8,0.0
6901,0.0,9.2,0.0
6902,0.6,7.6,0.0
6903,0.0,2.0,0.0
6904,0.6,3.2,0.2
6905,1.8,96.4,0.2
6906,1.2,12.4,0.4
6907,0.0,0.0,0.0
6908,0.6,40.0,0.6
6909,0.6,0.0,0.0
6910,0.6,11.2,0.0
6911,2.4,164.4,0.6
6912,1.2,2.0,0.0
6913,0.0,6.0,0.0
6914,1.2,29.6,0.0
6915,0.0,0.8,0.0
6916,1.8,149.6,0.4
6917,0.0,4.4,0.2
6918,0.0,100.4,0.0
6919,2.4,34.0,0.4
6920,0.0,3.6,0.0
6921,0.0,6.0,0.0
6922,0.6,6.8,0.4
6923,0.0,0.0,0.0
6924,0.6,5.6,0.4
6925,0.0,4.4,0.0
6926,1.2,26.0,1.2
6927,0.0,27.2,0.4
6928,0.0,0.0,0.0
6929,39.0,128.4,0.0
6930,0.6,14.8,0.2
6931,0.6,102.8,0.4
6932,4.2,30.4,1.4
6933,44.4,149.2,1.6
6934,0.0,132.4,0.0
6935,1.2,3.2,0.0
6936,0.0,26.8,0.0
6937,0.0,3.2,0.0
6938,0.6,6.0,0.2
6939,0.0,0.0,0.0
6940,0.6,124.4,0.6
6941,1.8,4.4,0.0
6942,0.6,25.2,0.0
6943,0.6,7.6,0.4
6944,0.0,5.6,0.0
6945,0.0,0.0,0.0
6946,3.6,7.6,0.6
6947,0.6,64.8,1.2
6948,0.0,0.0,0.0
6949,0.0,0.8,0.0
6950,0.6,4.8,0.4
6951,0.6,4.4,0.0
6952,0.0,0.8,0.0
6953,0.0,1.2,0.0
6954,0.6,0.4,0.0
6955,0.0,204.8,0.0
6956,0.0,1.6,0.0
6957,0.0,3.6,0.2
6958,0.0,21.2,0.0
6959,0.0,7.2,0.0
6960,0.0,9.6,0.0
6961,1.2,9.2,0.4
6962,0.6,5.6,0.0
6963,1.8,11.2,0.6
6964,1.2,28.4,0.4
6965,0.6,0.8,0.4
6966,0.0,2.8,0.0
6967,0.0,3.6,0.2
6968,2.4,70.4,5.4
6969,0.6,84.0,0.0
6970,5.4,116.4,2.4
6971,0.0,3.6,0.0
6972,0.0,6.4,0.0
6973,0.0,2.0,0.0
6974,1.2,3.6,0.2
6975,0.0,7.2,0.2
6976,0.0,23.6,0.0
6977,0.6,0.0,0.0
6978,0.6,21.6,0.6
6979,0.0,72.0,0.0
6980,0.0,2.0,0.0
6981,1.2,40.8,0.8
6982,0.0,0.0,0.0
6983,3.0,215.6,0.0
6984,1.2,7.6,0.0
6985,40.8,266.4,0.6
6986,4.8,255.6,3.0
6987,0.0,0.0,0.0
6988,0.6,0.0,0.0
6989,0.6,2.0,0.0
6990,0.0,18.0,0.0
6991,0.6,6.4,0.0
6992,0.0,0.4,0.0
6993,0.0,3.6,0.0
6994,0.0,3.6,0.2
6995,1.8,3.2,0.0
6996,0.0,0.0,0.0
6997,3.0,61.2,3.6
6998,0.6,36.0,0.6
6999,0.0,0.4,0.0
7000,0.6,47.2,0.2
7001,0.6,28.4,0.4
7002,3.6,17.6,0.4
7003,0.0,2.8,0.2
7004,1.8,10.0,0.0
7005,1.2,24.8,0.0
7006,0.0,79.6,0.0
7007,1.2,3.2,0.0
7008,0.0,4.0,0.0
7009,1.2,34.0,0.0
7010,0.0,2.0,0.0
7011,1.2,11.6,0.2
7012,1.2,4.0,0.2
7013,0.0,2.4,0.0
7014,0.6,23.6,0.0
7015,73.2,204.4,1.2
7016,0.6,8.0,0.4
7017,0.6,2.8,0.2
7018,0.6,2.8,0.0
7019,0.6,148.4,0.4
7020,0.0,48.8,1.4
7021,5.4,87.2,0.8
7022,0.0,95.2,0.6
7023,0.6,8.0,0.4
7024,0.6,9.6,0.4
7025,0.6,20.8,0.4
7026,0.0,28.8,2.2
7027,0.0,0.4,0.0
7028,0.0,0.4,0.0
7029,0.0,0.4,0.0
7030,11.4,68.8,0.8
7031,3.6,92.8,0.0
7032,0.0,14.0,0.0
7033,0.0,8.0,0.0
7034,0.6,19.2,0.2
7035,0.0,2.4,0.0
7036,0.0,2.8,0.0
7037,1.8,4.0,0.4
7038,1.8,14.0,0.4
7039,1.8,30.0,0.0
7040,0.6,5.6,0.2
7041,0.6,2.8,0.0
7042,0.0,3.6,0.0
7043,0.0,4.0,0.0
7044,2.4,28.8,0.8
7045,0.6,2.8,0.0
7046,0.0,120.4,0.0
7047,0.0,16.0,0.0
7048,0.0,0.8,0.0
7049,0.0,3.6,0.2
7050,6.6,57.6,0.0
7051,0.0,0.8,0.0
7052,40.2,214.0,1.4
7053,0.0,1.2,0.0
7054,38.4,122.0,0.4
7055,0.0,23.2,0.0
7056,0.6,18.8,0.0
7057,0.6,0.8,0.0
7058,0.0,2.0,0.0
7059,1.2,10.8,0.2
7060,1.2,99.6,0.0
7061,0.6,3.2,0.2
7062,0.6,40.4,0.0
7063,36.6,113.6,0.4
7064,0.6,180.4,0.4
7065,0.0,3.2,0.0
7066,0.0,2.8,0.0
7067,0.0,5.2,0.2
7068,0.6,252.8,0.0
7069,4.8,221.2,0.4
7070,4.2,22.8,0.4
7071,0.0,2.4,0.0
7072,1.2,4.4,0.0
7073,5.4,59.6,0.4
7074,37.2,124.0,0.0
7075,0.0,104.0,0.0
7076,38.4,259.6,0.6
7077,0.0,4.4,0.0
7078,0.0,2.8,0.0
7079,4.8,21.6,0.4
7080,0.0,1.6,0.0
7081,0.0,3.2,0.4
7082,1.2,15.6,0.4
7083,37.2,106.4,0.0
7084,3.6,150.4,1.2
7085,0.0,5.2,0.0
7086,0.0,3.6,0.0
7087,0.0,78.0,0.0
7088,0.0,4.0,0.0
7089,1.8,3.6,0.2
7090,1.2,2.8,0.0
7091,0.6,24.8,0.0
7092,0.0,30.8,1.2
7093,0.6,4.0,0.0
7094,0.0,22.8,0.0
7095,1.2,98.8,0.8
7096,0.6,3.2,0.0
7097,0.0,0.4,0.0
7098,0.0,6.4,0.0
7099,1.8,49.6,1.2
7100,0.6,80.4,0.0
7101,0.0,31.2,0.0
7102,0.6,1.2,0.0
7103,0.0,4.8,0.0
7104,0.0,2.8,0.2
7105,0.6,3.6,0.4
7106,0.6,0.0,0.0
7107,1.2,6.8,0.2
7108,1.2,8.4,0.0
7109,0.0,79.6,0.0
7110,3.0,14.4,1.0
7111,0.0,3.6,0.0
7112,0.6,6.8,0.0
7113,0.0,1.6,0.0
7114,0.6,3.2,0.2
7115,0.6,5.6,0.4
7116,2.4,94.8,2.2
7117,0.0,80.4,0.0
7118,0.0,5.6,0.0
7119,0.0,13.2,0.2
7120,0.6,95.2,0.6
7121,3.6,131.6,0.2
7122,0.0,5.2,0.0
7123,0.6,39.6,0.0
7124,0.0,2.8,0.0
7125,1.8,3.2,0.2
7126,1.2,48.4,0.8
7127,0.6,44.0,0.4
7128,4.8,44.8,1.2
7129,0.6,49.2,0.0
7130,0.0,4.0,0.0
7131,1.2,17.6,0.8
7132,0.0,56.8,0.0
7133,0.0,2.4,0.0
7134,0.0,3.2,0.0
7135,1.2,4.0,0.0
7136,1.2,22.0,0.0
7137,0.6,0.8,0.0
7138,45.6,210.4,0.8
7139,3.6,36.0,0.0
7140,0.0,1.6,0.0
7141,0.6,10.4,0.0
7142,0.6,54.8,1.0
7143,0.6,206.0,0.4
7144,0.0,5.2,0.2
7145,0.0,159.6,0.0
7146,36.0,102.4,0.0
7147,0.6,21.2,0.0
7148,0.6,2.4,0.0
7149,4.2,238.4,0.6
7150,10.8,10.8,0.0
7151,0.0,3.6,0.0
7152,0.6,93.6,0.0
7153,0.0,1.2,0.0
7154,0.6,5.2,0.2
7155,38.4,145.2,0.4
7156,0.0,4.0,0.0
7157,0.0,61.6,0.0
7158,0.0,92.0,0.0
7159,1.8,2.8,0.0
7160,1.2,2.8,0.2
7161,0.0,4.8,0.0
7162,3.0,180.8,0.0
7163,1.2,4.0,0.0
7164,0.0,0.0,0.0
7165,0.0,3.2,0.0
7166,0.0,5.2,0.0
7167,0.0,4.8,0.0
7168,0.0,0.8,0.0
7169,0.0,136.4,0.0
7170,11.4,14.0,0.0
7171,0.0,122.0,0.6
7172,0.6,1.2,0.0
7173,1.8,68.0,0.0
7174,0.0,42.0,0.0
7175,5.4,135.2,0.4
7176,0.0,4.0,0.0
7177,0.0,4.0,0.0
7178,39.6,358.0,0.8
7179,0.0,4.0,0.0
7180,0.6,36.4,0.4
7181,0.0,0.4,0.0
7182,0.0,98.4,0.0
7183,0.6,3.6,0.0
7184,0.0,2.0,0.0
7185,0.0,5.2,0.0
7186,1.8,0.8,0.0
7187,0.0,18.0,0.0
7188,0.0,2.4,0.0
7189,0.0,194.4,1.2
7190,0.6,54.8,1.4
7191,0.6,0.4,0.0
7192,0.0,3.6,0.0
7193,0.6,5.6,0.4
7194,2.4,48.0,0.0
7195,0.6,83.6,0.4
7196,0.6,59.2,0.2
7197,1.2,7.2,0.0
7198,0.0,108.4,0.0
7199,0.6,8.8,0.4
7200,0.0,13.2,0.0
7201,0.0,4.4,0.0
7202,0.6,22.4,0.2
7203,0.0,2.4,0.0
7204,0.6,10.8,0.0
7205,0.0,124.4,0.2
7206,2.4,34.4,0.0
7207,0.6,2.4,0.0
7208,0.6,5.2,0.0
7209,3.0,23.2,0.8
7210,3.6,188.8,0.4
7211,0.6,56.0,0.4
7212,0.6,3.2,0.0
7213,0.0,3.6,0.0
7214,7.2,26.0,1.2
7215,0.0,3.6,0.0
7216,6.0,37.2,0.6
7217,0.6,4.0,0.0
7218,1.8,26.0,0.0
7219,0.0,222.0,1.4
7220,0.6,54.4,0.4
7221,0.0,6.8,0.6
7222,1.2,86.4,0.0
7223,0.0,3.6,0.0
7224,0.0,4.8,0.0
7225,0.0,2.0,0.0
7226,0.0,22.8,0.0
7227,38.4,127.2,1.6
7228,0.0,0.0,0.0
7229,0.6,22.4,0.0
7230,0.0,6.0,0.0
7231,1.2,10.0,0.4
7232,0.0,0.8,0.0
7233,0.0,0.0,0.0
7234,0.0,66.8,0.0
7235,0.0,4.0,0.0
7236,0.6,1.2,0.0
7237,0.6,6.8,0.4
7238,0.6,26.0,0.0
7239,0.0,0.4,0.0
7240,1.8,58.0,0.4
7241,1.2,75.2,0.2
7242,0.0,17.6,0.0
7243,0.0,4.8,0.2
7244,0.0,3.2,0.0
7245,0.0,0.0,0.0
7246,0.0,22.4,0.0
7247,1.8,126.0,3.4
7248,0.0,31.6,0.2
7249,0.0,2.8,0.2
7250,1.2,18.8,1.8
7251,0.6,10.0,0.0
7252,1.8,5.6,0.4
7253,0.6,23.2,0.6
7254,0.0,15.2,0.0
7255,0.0,27.6,0.0
7256,0.0,4.0,0.0
7257,0.6,4.4,0.2
7258,0.0,4.8,0.4
7259,2.4,99.6,0.6
7260,44.4,249.6,0.4
7261,1.2,31.6,0.0
7262,1.2,99.2,0.0
7263,1.2,45.2,0.0
7264,0.0,50.4,0.0
7265,0.0,5.6,0.0
7266,0.0,8.4,0.0
7267,0.6,25.6,0.0
7268,1.8,99.2,0.4
7269,0.0,4.4,0.0
7270,17.4,52.0,1.4
7271,0.0,113.6,0.0
7272,0.0,0.8,0.0
7273,0.0,53.6,0.0
7274,0.6,1.2,0.0
7275,0.6,4.4,0.0
7276,2.4,71.2,0.4
7277,0.6,15.2,0.4
7278,0.0,2.0,0.2
7279,0.6,2.8,0.2
7280,0.0,204.0,0.0
7281,0.0,5.6,0.0
7282,0.0,0.8,0.0
7283,0.0,6.8,0.0
7284,6.6,503.6,1.0
7285,0.0,47.6,0.0
7286,0.0,14.0,0.0
7287,0.0,1.2,0.0
7288,0.0,122.0,0.0
7289,0.6,185.2,0.6
7290,0.0,6.0,0.2
7291,32.4,87.6,0.6
7292,0.0,4.4,0.0
7293,4.8,151.2,0.0
7294,0.0,7.6,0.2
7295,0.6,0.4,0.0
7296,39.6,370.8,1.0
7297,0.0,2.8,0.0
7298,0.0,2.8,0.2
7299,0.6,6.4,0.6
7300,0.0,4.8,0.0
7301,38.4,145.6,0.0
7302,0.0,17.2,0.0
7303,0.0,0.8,0.0
7304,0.0,2.8,0.0
7305,0.6,32.8,0.4
7306,0.0,0.0,0.0
7307,0.0,3.2,0.0
7308,0.6,24.8,0.4
7309,0.0,5.6,0.4
7310,0.0,7.6,0.0
7311,0.0,41.2,0.0
7312,0.6,12.8,0.2
7313,0.0,89.2,0.4
7314,0.6,71.2,0.4
7315,0.0,71.2,0.4
7316,0.6,5.2,0.0
7317,1.2,4.0,0.0
7318,0.6,58.0,0.4
7319,0.6,2.8,0.0
7320,0.0,3.6,0.0
7321,36.0,214.8,1.2
7322,2.4,48.0,0.4
7323,0.6,34.8,0.4
7324,0.0,3.2,0.0
7325,0.6,3.6,0.0
7326,0.6,1.2,0.0
7327,0.6,5.2,0.0
7328,0.6,100.0,0.4
7329,0.6,2.4,0.0
7330,3.6,3.6,0.0
7331,12.0,309.2,4.0
7332,0.0,3.6,0.2
7333,3.6,29.2,0.2
7334,0.0,2.4,0.0
7335,0.0,0.4,0.0
7336,1.8,14.4,0.4
7337,0.0,0.4,0.0
7338,0.0,4.0,0.0
7339,0.0,144.8,0.0
7340,0.0,50.8,1.2
7341,0.0,0.0,0.0
7342,0.6,2.4,0.0
7343,0.0,0.0,0.0
7344,7.8,58.0,0.4
7345,4.8,11.2,0.8
7346,1.2,4.8,0.0
7347,5.4,53.2,0.8
7348,0.6,2.0,0.0
7349,17.4,48.8,0.4
7350,0.6,6.0,0.0
7351,0.0,5.2,0.0
7352,0.6,73.2,0.4
7353,0.0,4.4,0.0
7354,2.4,272.0,1.2
7355,0.0,2.4,0.0
7356,0.6,2.0,0.0
7357,9.6,28.8,0.4
7358,0.6,1.6,0.0
7359,0.0,0.0,0.0
7360,0.0,10.8,3.4
7361,2.4,24.0,0.2
7362,0.6,4.8,0.0
7363,1.8,101.6,0.0
7364,0.0,67.2,0.0
7365,0.6,10.8,0.4
7366,0.0,68.8,0.0
7367,0.0,0.0,0.0
7368,0.0,0.0,0.0
7369,0.0,4.4,0.0
7370,0.6,2.0,0.0
7371,1.2,58.4,1.6
