 ,score
10135,9.7
10136,1.1
10137,54.6
10138,46.1
10139,0.5
10140,1.0
10141,1.3
10142,111.0
10143,7.2
10144,0.6
10145,5.4
10146,26.2
10147,0.2
10148,4.2
10149,1.9
10150,1.8
10151,2.6
10152,1.1
10153,2.2
10154,12.2
10155,92.0
10156,69.8
10157,12.8
10158,6.4
10159,2.0
10160,137.0
10161,144.7
10162,1.8
10163,0.6
10164,1.4
10165,88.7
10166,17.4
10167,1.6
10168,23.5
10169,2.2
10170,69.9
10171,9.2
10172,3.7
10173,5.0
10174,3.4
10175,8.4
10176,3.0
10177,1.1
10178,3.1
10179,13.2
10180,3.9
10181,2.9
10182,3.1
10183,7.4
10184,0.4
10185,4.4
10186,1.9
10187,49.8
10188,39.8
10189,49.5
10190,40.3
10191,33.4
10192,73.8
10193,0.0
10194,3.3
10195,10.4
10196,0.2
10197,45.8
10198,23.4
10199,1.4
10200,47.3
10201,101.2
10202,2.4
10203,76.1
10204,102.4
10205,51.7
10206,68.6
10207,27.7
10208,61.8
10209,21.2
10210,0.0
10211,37.0
10212,25.7
10213,1.3
10214,61.0
10215,0.3
10216,32.6
10217,113.5
10218,4.4
10219,3.3
10220,62.5
10221,20.9
10222,2.4
10223,15.8
10224,29.5
10225,69.6
10226,74.5
10227,35.7
10228,33.9
10229,2.2
10230,1.2
10231,11.1
10232,2.4
10233,0.0
10234,16.4
10235,25.5
10236,24.4
10237,10.6
10238,46.0
10239,1.3
10240,2.9
10241,17.0
10242,31.0
10243,32.9
10244,37.4
10245,86.5
10246,5.1
10247,1.8
10248,46.0
10249,35.0
10250,38.5
10251,2.2
10252,31.8
10253,1.8
10254,1.7
10255,0.2
10256,34.0
10257,45.3
10258,18.4
10259,1.4
10260,8.2
10261,1.3
10262,0.2
10263,0.2
10264,49.9
10265,0.0
10266,0.2
10267,0.0
10268,2.2
10269,8.6
10270,0.2
10271,34.7
10272,7.4
10273,2.1
10274,2.1
10275,2.6
10276,2.4
10277,15.5
10278,1.8
10279,61.8
10280,31.9
10281,51.1
10282,2.0
10283,0.0
10284,78.2
10285,1.2
10286,1.6
10287,3.6
10288,2.7
10289,147.3
10290,2.6
10291,8.0
10292,2.6
10293,2.3
10294,1.5
10295,91.3
10296,3.2
10297,31.5
10298,11.5
10299,21.0
10300,22.8
10301,10.5
10302,13.0
10303,15.9
10304,15.0
10305,14.6
10306,1.4
10307,168.7
10308,0.7
10309,34.2
10310,1.6
10311,69.2
10312,18.9
10313,10.1
10314,34.5
10315,15.3
10316,19.6
10317,0.5
10318,2.0
10319,2.4
10320,1.8
10321,31.4
10322,0.8
10323,126.4
10324,1.5
10325,11.9
10326,63.2
10327,9.2
10328,11.0
10329,7.4
10330,13.6
10331,1.7
10332,0.4
10333,1.1
10334,17.0
10335,106.2
10336,1.7
10337,78.6
10338,1.8
10339,33.9
10340,1.9
10341,3.4
10342,81.2
10343,16.6
10344,33.0
10345,16.6
10346,3.0
10347,11.6
10348,1.0
10349,5.8
10350,0.0
10351,3.0
10352,18.8
10353,83.1
10354,27.7
10355,0.0
10356,50.5
10357,39.5
10358,26.6
10359,8.2
10360,11.8
10361,60.0
10362,0.0
10363,19.6
10364,2.2
10365,11.2
10366,1.8
10367,1.4
10368,0.4
10369,69.6
10370,1.2
10371,15.3
10372,6.5
10373,40.7
10374,1.5
10375,38.6
10376,1.7
10377,6.3
10378,1.9
10379,9.0
10380,10.6
10381,75.7
10382,5.6
10383,17.6
10384,2.0
10385,74.0
10386,9.3
10387,44.4
10388,2.4
10389,1.9
10390,72.0
10391,0.0
10392,21.7
10393,3.5
10394,113.4
10395,5.8
10396,0.9
10397,0.2
10398,58.7
10399,2.7
10400,32.3
10401,6.1
10402,2.0
10403,12.1
10404,24.9
10405,12.1
10406,1.9
10407,1.3
10408,0.4
10409,29.5
10410,1.2
10411,0.2
10412,1.1
10413,58.0
10414,62.0
10415,7.5
10416,28.6
10417,2.6
10418,2.0
10419,77.8
10420,1.6
10421,1.2
10422,0.8
10423,8.4
10424,2.8
10425,9.4
10426,7.7
10427,16.3
10428,2.3
10429,522.9
10430,2.4
10431,1.2
10432,2.6
10433,12.2
10434,16.8
10435,4.8
10436,10.1
10437,2.3
10438,107.7
10439,23.9
10440,0.8
10441,72.2
10442,2.9
10443,13.0
10444,3.0
10445,94.5
10446,8.6
10447,48.2
10448,0.0
10449,19.0
10450,1.6
10451,82.6
10452,75.2
10453,21.3
10454,10.9
10455,3.7
10456,53.6
10457,43.8
10458,9.3
10459,21.2
10460,2.7
10461,39.2
10462,39.3
10463,1.7
10464,24.8
10465,1.6
10466,55.1
10467,29.9
10468,3.1
10469,2.5
10470,0.2
10471,12.9
10472,7.1
10473,8.1
10474,0.5
10475,29.3
10476,2.4
10477,0.5
10478,2.2
10479,1.5
10480,2.0
10481,0.2
10482,18.2
10483,5.5
10484,1.0
10485,8.6
10486,61.6
10487,115.3
10488,1.3
10489,78.0
10490,1.6
10491,0.0
10492,39.0
10493,35.2
10494,149.2
10495,2.7
10496,108.4
10497,157.7
10498,17.4
10499,0.0
10500,42.5
10501,34.4
10502,2.5
10503,47.5
10504,5.1
10505,2.6
10506,0.6
10507,20.2
10508,2.5
10509,0.6
10510,3.2
10511,0.2
10512,32.6
10513,28.7
10514,122.6
10515,2.3
10516,2.4
10517,20.1
10518,0.2
10519,3.1
10520,1.9
10521,2.3
10522,6.9
10523,9.9
10524,22.0
10525,1.2
10526,5.9
10527,44.7
10528,64.2
10529,1.8
10530,0.2
10531,0.5
10532,7.4
10533,1.2
10534,0.8
10535,2.7
10536,1.8
10537,76.6
10538,76.9
10539,0.8
10540,0.0
10541,3.4
10542,5.9
10543,20.5
10544,9.4
10545,2.8
10546,54.6
10547,0.0
10548,2.4
10549,9.1
10550,163.4
10551,2.3
10552,7.8
10553,0.2
10554,0.2
10555,3.5
10556,66.4
10557,20.2
10558,6.2
10559,2.7
10560,96.3
10561,4.2
10562,114.3
10563,15.6
10564,120.7
10565,13.5
10566,1.6
10567,19.6
10568,2.7
10569,0.0
10570,0.2
10571,1.9
10572,40.0
10573,4.0
10574,2.9
10575,0.0
10576,71.6
10577,13.4
10578,4.8
10579,2.0
10580,2.6
10581,3.4
10582,43.1
10583,0.5
10584,3.2
10585,2.8
10586,2.0
10587,104.2
10588,76.1
10589,7.5
10590,73.8
10591,2.2
10592,10.7
10593,40.1
10594,39.4
10595,0.4
10596,2.1
10597,1.4
10598,2.0
10599,12.2
10600,126.0
10601,11.0
10602,4.5
10603,1.4
10604,28.0
10605,2.9
10606,71.9
10607,1.9
10608,91.0
10609,1.8
10610,1.4
10611,1.3
10612,12.0
10613,53.5
10614,6.6
10615,1.2
10616,155.5
10617,1.4
10618,2.8
10619,3.4
10620,0.8
10621,1.1
10622,66.6
10623,0.3
10624,0.8
10625,1.7
10626,13.6
10627,11.8
10628,27.8
10629,0.0
10630,2.5
10631,1.0
10632,13.7
10633,2.2
10634,62.3
10635,2.0
10636,8.9
10637,1.8
10638,7.5
10639,1.2
10640,0.7
10641,16.1
10642,2.5
10643,92.1
10644,160.5
10645,110.3
10646,2.3
10647,61.1
10648,26.9
10649,75.2
10650,84.0
10651,34.4
10652,86.9
10653,0.6
10654,8.3
10655,113.1
10656,55.5
10657,6.8
10658,14.2
10659,0.9
10660,31.7
10661,2.2
10662,0.6
10663,1.3
10664,8.0
10665,1.0
10666,20.9
10667,1.0
10668,0.8
10669,2.0
10670,16.5
10671,1.0
10672,0.8
10673,12.6
10674,2.3
10675,1.4
10676,0.0
10677,0.3
10678,1.3
10679,1.8
10680,1.6
10681,38.2
10682,0.0
10683,2.0
10684,42.8
10685,23.4
10686,1.6
10687,0.8
10688,14.7
10689,4.3
10690,31.5
10691,6.4
10692,20.5
10693,213.2
10694,62.7
10695,1.6
10696,0.4
10697,80.1
10698,6.0
10699,0.0
10700,99.6
10701,0.6
10702,2.6
10703,0.0
10704,2.8
10705,32.2
10706,15.4
10707,2.2
10708,20.8
10709,0.0
10710,1.8
10711,7.4
10712,97.1
10713,3.1
10714,0.4
10715,0.0
10716,2.1
10717,18.2
10718,3.2
10719,47.6
10720,83.0
10721,41.7
10722,9.9
10723,2.2
10724,0.4
10725,1.6
10726,2.0
10727,0.2
10728,11.6
10729,10.4
10730,109.4
10731,1.4
10732,81.7
10733,2.8
10734,0.2
10735,2.5
10736,0.7
10737,53.2
10738,31.8
10739,16.4
10740,41.1
10741,94.0
10742,4.9
10743,1.7
10744,8.2
10745,13.5
10746,17.7
10747,20.0
10748,2.5
10749,0.4
10750,2.4
10751,2.2
10752,8.0
10753,13.1
10754,26.0
10755,2.6
10756,11.9
10757,38.8
10758,2.6
10759,29.2
10760,45.5
10761,6.9
10762,21.3
10763,2.3
10764,1.0
10765,3.4
10766,7.0
10767,2.7
10768,2.2
10769,13.1
10770,1.9
10771,47.8
10772,1.3
10773,0.3
10774,2.6
10775,15.4
10776,37.0
10777,26.5
10778,1.8
10779,1.0
10780,39.0
10781,8.2
10782,69.9
10783,0.6
10784,9.1
10785,2.5
10786,0.2
10787,1.6
10788,2.1
10789,3.0
10790,82.1
10791,1.4
10792,1.5
10793,2.6
10794,2.4
10795,61.1
10796,46.4
10797,2.4
10798,1.0
10799,1.4
10800,93.2
10801,18.2
10802,2.7
10803,0.8
10804,2.5
10805,39.0
10806,30.2
10807,15.3
10808,0.0
10809,75.0
10810,3.3
10811,16.7
10812,1.7
10813,79.4
10814,3.2
10815,49.2
10816,56.8
10817,7.6
10818,1.2
10819,0.0
10820,10.9
10821,0.0
10822,1.1
10823,15.6
10824,0.3
10825,13.8
10826,27.8
10827,3.3
10828,1.8
10829,24.2
10830,1.2
10831,1.6
10832,13.3
10833,0.4
10834,2.0
10835,1.7
10836,5.4
10837,74.3
10838,1.9
10839,118.2
10840,10.1
10841,6.8
10842,66.3
10843,55.5
10844,6.3
10845,22.0
10846,2.1
10847,0.3
10848,39.2
10849,0.0
10850,76.6
10851,7.5
10852,19.5
10853,17.3
10854,11.2
10855,1.0
10856,1.8
10857,13.5
10858,6.4
10859,18.3
10860,64.8
10861,12.8
10862,232.9
10863,51.4
10864,3.6
10865,24.7
10866,1.4
10867,53.6
10868,99.9
10869,36.1
10870,2.1
10871,1.5
10872,15.5
10873,1.1
10874,8.5
10875,3.4
10876,84.9
10877,16.0
10878,7.2
10879,9.6
10880,8.8
10881,5.7
10882,46.5
10883,0.8
10884,43.3
10885,11.6
10886,99.1
10887,34.7
10888,1.2
10889,13.6
10890,0.2
10891,0.0
10892,3.5
10893,36.2
10894,0.0
10895,3.8
10896,0.0
10897,34.9
10898,22.2
10899,2.6
10900,75.6
10901,3.6
10902,42.4
10903,1.2
10904,1.5
10905,1.4
10906,62.8
10907,14.4
10908,3.2
10909,1.3
10910,2.0
10911,22.2
10912,27.6
10913,24.1
10914,33.4
10915,2.2
10916,65.8
10917,16.0
10918,3.9
10919,7.0
10920,4.0
10921,2.0
10922,1.6
10923,2.0
10924,8.0
10925,160.5
10926,93.0
10927,10.8
10928,0.0
10929,3.5
10930,0.2
10931,2.0
10932,87.4
10933,14.4
10934,7.4
10935,1.2
10936,21.8
10937,1.5
10938,8.1
10939,73.7
10940,0.0
10941,1.7
10942,9.5
10943,73.1
10944,1.7
10945,0.0
10946,0.6
10947,1.4
10948,20.4
10949,1.6
10950,179.3
10951,3.2
10952,4.2
10953,2.8
10954,26.8
10955,61.4
10956,84.9
10957,100.1
10958,55.4
10959,2.4
10960,3.5
10961,54.6
10962,53.8
10963,33.1
10964,4.0
10965,26.5
10966,1.8
10967,2.0
10968,2.8
10969,27.7
10970,92.5
10971,66.8
10972,24.9
10973,7.7
10974,10.9
10975,2.6
10976,4.2
10977,0.3
10978,28.9
10979,0.9
10980,24.2
10981,1.8
10982,0.0
10983,44.0
10984,3.2
10985,2.8
10986,11.4
10987,55.1
10988,0.9
10989,77.7
10990,2.7
10991,0.2
10992,0.0
10993,12.4
10994,1.8
10995,35.1
10996,1.9
10997,1.6
10998,2.2
10999,1.2
11000,5.2
11001,56.1
11002,63.3
11003,1.7
11004,26.3
11005,72.1
11006,18.6
11007,47.7
11008,2.2
11009,16.4
11010,27.2
11011,11.0
11012,3.1
11013,27.2
11014,106.9
11015,27.1
11016,60.5
11017,64.0
11018,0.2
11019,1.4
11020,0.9
11021,2.1
11022,20.5
11023,20.6
11024,124.5
11025,0.0
11026,1.7
11027,2.4
11028,1.4
11029,5.2
11030,4.7
11031,6.1
11032,9.0
11033,172.4
11034,8.3
11035,0.8
11036,2.5
11037,53.7
11038,7.1
11039,1.9
11040,185.8
11041,2.2
11042,0.6
11043,2.6
11044,10.9
11045,22.5
11046,16.2
11047,38.9
11048,22.6
11049,83.0
11050,1.1
11051,1.9
11052,11.3
11053,2.8
11054,27.0
11055,71.3
11056,1.5
11057,0.4
11058,39.2
11059,0.0
11060,2.6
11061,13.9
11062,37.0
11063,12.4
11064,39.5
11065,14.5
11066,1.8
11067,1.4
11068,30.4
11069,43.2
11070,2.1
11071,2.6
11072,1.6
11073,16.2
11074,33.8
11075,3.1
11076,1.0
11077,84.8
11078,46.3
11079,2.0
11080,75.0
11081,1.0
11082,0.8
11083,13.8
11084,3.5
11085,0.0
11086,18.5
11087,6.5
11088,1.0
11089,17.8
11090,58.2
11091,0.0
11092,12.8
11093,102.1
11094,2.3
11095,1.8
11096,0.4
11097,1.4
11098,2.1
11099,19.2
11100,76.4
11101,0.5
11102,4.0
11103,54.8
11104,0.4
11105,203.8
11106,5.9
11107,1.8
11108,1.0
11109,48.1
11110,0.0
11111,0.0
11112,7.1
11113,24.1
11114,2.4
11115,10.8
11116,0.4
11117,125.2
11118,16.8
11119,0.9
11120,1.8
11121,14.8
11122,33.1
11123,4.1
11124,71.8
11125,2.6
11126,17.9
11127,12.8
11128,2.1
11129,4.1
11130,27.1
11131,2.0
11132,6.3
11133,74.2
11134,0.5
11135,27.2
11136,2.0
11137,93.6
11138,1.3
11139,67.0
11140,69.4
11141,2.1
11142,0.0
11143,33.5
11144,8.4
11145,1.7
11146,9.2
11147,3.5
11148,0.4
11149,3.6
11150,3.0
11151,22.9
11152,2.4
11153,110.7
11154,10.9
11155,2.0
11156,1.6
11157,68.8
11158,42.9
11159,7.8
11160,0.6
11161,17.5
11162,0.0
11163,5.8
11164,54.3
11165,4.0
11166,20.0
11167,26.4
11168,99.0
11169,1.6
11170,9.5
11171,75.8
11172,1.2
11173,3.2
11174,82.4
11175,52.9
11176,0.8
11177,0.2
11178,4.1
11179,19.6
11180,82.4
11181,1.9
11182,5.8
11183,8.7
11184,12.1
11185,0.7
11186,0.8
11187,139.5
11188,2.7
11189,45.0
11190,30.6
11191,170.0
11192,81.4
11193,119.7
11194,0.5
11195,0.5
11196,8.7
11197,0.7
11198,15.3
11199,99.0
11200,53.8
11201,1.2
11202,20.8
11203,9.6
11204,2.8
11205,0.0
11206,2.8
11207,40.1
11208,11.4
11209,1.6
11210,62.7
11211,12.9
11212,37.1
11213,24.7
11214,1.5
11215,2.0
11216,0.2
11217,51.6
11218,15.2
11219,34.3
11220,3.3
11221,2.2
11222,0.4
11223,4.7
11224,0.2
11225,1.4
11226,96.1
11227,3.2
11228,10.0
11229,45.6
11230,2.8
11231,0.0
11232,0.4
11233,1.4
11234,41.2
11235,18.0
11236,6.6
11237,1.2
11238,0.0
11239,2.8
11240,0.9
11241,71.5
11242,27.1
11243,15.1
11244,3.4
11245,1.0
11246,2.1
11247,77.3
11248,8.9
11249,1.9
11250,1.8
11251,54.5
11252,1.7
11253,3.0
11254,1.3
11255,64.7
11256,2.0
11257,18.2
11258,56.6
11259,2.0
11260,33.5
11261,0.4
11262,9.4
11263,2.8
11264,44.0
11265,11.1
11266,1.4
11267,4.2
11268,0.0
11269,2.2
11270,40.6
11271,38.9
11272,4.2
11273,13.9
11274,8.5
11275,34.4
11276,3.1
11277,13.4
11278,0.6
11279,0.0
11280,0.9
11281,39.5
11282,6.5
11283,17.3
11284,16.5
11285,1.4
11286,13.9
11287,64.0
11288,24.1
11289,0.7
11290,7.5
11291,11.0
11292,0.0
11293,12.3
11294,18.2
11295,13.0
11296,98.6
11297,0.0
11298,1.1
11299,0.0
11300,2.6
11301,0.5
11302,12.1
11303,48.7
11304,1.5
11305,16.3
11306,4.1
11307,35.0
11308,0.8
11309,11.8
11310,0.2
11311,0.0
11312,29.7
11313,43.9
11314,15.5
11315,0.8
11316,6.2
11317,1.7
11318,1.6
11319,18.6
11320,69.8
11321,1.0
11322,26.4
11323,114.1
11324,4.5
11325,2.9
11326,2.1
11327,2.4
11328,2.6
11329,2.2
11330,44.7
11331,29.2
11332,59.8
11333,2.6
11334,70.8
11335,1.4
11336,1.8
11337,23.6
11338,3.7
11339,135.4
11340,113.7
11341,6.7
11342,0.5
11343,0.4
11344,28.3
11345,0.0
11346,1.6
11347,7.2
11348,2.3
11349,2.0
11350,0.0
11351,0.0
11352,37.7
11353,0.7
11354,0.4
11355,3.4
11356,3.0
11357,1.3
11358,1.6
11359,32.6
11360,0.6
11361,3.9
11362,0.7
11363,0.0
11364,8.7
11365,2.7
11366,39.8
11367,1.3
11368,1.4
11369,2.0
11370,5.1
11371,1.1
11372,15.6
11373,6.0
11374,8.7
11375,25.4
11376,3.5
11377,41.6
11378,29.8
11379,0.8
11380,74.1
11381,2.5
11382,78.0
11383,37.1
11384,7.0
11385,1.3
11386,21.3
11387,0.0
11388,18.8
11389,61.2
11390,0.0
11391,12.6
11392,16.3
11393,5.5
11394,60.1
11395,134.7
11396,2.2
11397,29.1
11398,26.9
11399,23.2
11400,3.6
11401,37.6
11402,3.0
11403,3.1
11404,1.0
11405,1.2
11406,1.2
11407,16.5
11408,1.6
11409,0.4
11410,1.4
11411,54.7
11412,8.1
11413,13.0
11414,15.6
11415,48.0
11416,1.7
11417,81.0
11418,1.2
11419,28.1
11420,2.8
11421,74.6
11422,4.0
11423,1.5
11424,25.9
11425,1.0
11426,2.4
11427,4.9
11428,2.5
11429,39.8
11430,2.1
11431,22.8
11432,2.2
11433,35.0
11434,5.3
11435,3.2
11436,58.6
11437,1.6
11438,47.9
11439,14.1
11440,161.3
11441,21.8
11442,1.8
11443,1.8
11444,0.6
11445,0.0
11446,1.0
11447,0.4
11448,14.6
11449,2.1
11450,51.3
11451,19.8
11452,2.2
11453,61.7
11454,40.6
11455,0.4
11456,7.3
11457,47.1
11458,3.0
11459,1.0
11460,25.8
11461,59.2
11462,169.1
11463,53.0
11464,1.6
11465,1.2
11466,36.2
11467,26.3
11468,0.3
11469,16.1
11470,2.2
11471,0.4
11472,75.1
11473,0.9
11474,2.4
11475,0.8
11476,1.7
11477,1.8
11478,2.0
11479,24.8
11480,18.2
11481,125.3
11482,67.9
11483,4.8
11484,11.5
11485,2.2
11486,1.8
11487,0.2
11488,40.5
11489,82.3
11490,4.1
11491,119.4
11492,9.3
11493,17.3
11494,3.1
11495,2.0
11496,5.4
11497,20.1
11498,13.7
11499,2.0
11500,1.4
11501,24.2
11502,1.6
11503,12.2
11504,31.0
11505,0.4
11506,1.7
11507,11.8
11508,11.4
11509,1.0
11510,11.8
11511,0.4
11512,1.6
11513,0.0
11514,1.1
11515,13.7
11516,2.7
11517,47.8
11518,2.8
11519,79.1
11520,0.0
11521,31.5
11522,62.0
11523,22.7
11524,6.0
11525,14.6
11526,4.6
11527,2.2
11528,3.8
11529,29.3
11530,0.4
11531,2.6
11532,2.5
11533,1.8
11534,3.0
11535,50.8
11536,1.3
11537,31.9
11538,7.1
11539,0.2
11540,8.5
11541,4.0
11542,0.8
11543,1.4
11544,39.9
11545,5.9
11546,0.0
11547,109.2
11548,8.2
11549,1.4
11550,46.2
11551,9.5
11552,11.5
11553,29.6
11554,10.6
11555,89.0
11556,3.6
11557,120.7
11558,4.0
11559,0.6
11560,1.2
11561,51.2
11562,43.5
11563,1.8
11564,14.1
11565,0.4
11566,2.4
11567,9.2
11568,39.4
11569,0.0
11570,2.6
11571,112.0
11572,23.1
11573,104.0
11574,15.5
11575,0.0
11576,1.2
11577,2.1
11578,33.0
11579,3.6
11580,1.5
11581,8.9
11582,0.4
11583,177.0
11584,104.7
11585,1.2
11586,2.0
11587,7.4
11588,14.4
11589,1.7
11590,0.0
11591,6.6
11592,39.3
11593,0.4
11594,2.0
11595,34.7
11596,3.2
11597,0.7
11598,52.6
11599,120.0
11600,145.6
11601,2.8
11602,3.3
11603,1.0
11604,11.3
11605,52.5
11606,129.0
11607,4.7
11608,1.1
11609,2.3
11610,0.4
11611,1.2
11612,38.0
11613,17.0
11614,60.7
11615,33.4
11616,0.6
11617,2.1
11618,2.0
11619,48.0
11620,39.0
11621,0.0
11622,7.4
11623,8.2
11624,141.7
11625,2.3
11626,26.2
11627,52.9
11628,6.0
11629,2.2
11630,0.0
11631,1.4
11632,39.1
11633,0.0
11634,12.6
11635,13.0
11636,7.1
11637,23.7
11638,49.5
11639,2.7
11640,2.2
11641,0.8
11642,26.5
11643,0.8
11644,4.3
11645,2.6
11646,1.4
11647,0.7
11648,0.2
11649,12.0
11650,2.5
11651,6.8
11652,1.0
11653,21.1
11654,1.6
11655,45.3
11656,0.2
11657,3.0
11658,11.4
11659,5.2
11660,62.6
11661,3.7
11662,0.0
11663,18.0
11664,3.9
11665,0.7
11666,47.8
11667,0.5
11668,1.3
11669,0.3
11670,69.5
11671,1.4
11672,2.7
11673,7.1
11674,2.0
11675,2.3
11676,79.1
11677,21.3
11678,1.8
11679,2.2
11680,0.8
11681,4.9
11682,54.7
11683,1.5
11684,17.6
11685,1.6
11686,1.2
11687,83.9
11688,2.0
11689,5.4
11690,2.4
11691,11.8
11692,6.4
11693,0.5
11694,2.9
11695,59.8
11696,2.2
11697,0.9
11698,2.6
11699,0.0
11700,1.6
11701,98.5
11702,10.3
11703,2.2
11704,2.5
11705,0.6
11706,10.6
11707,2.9
11708,8.3
11709,1.3
11710,1.8
11711,3.6
11712,46.4
11713,2.8
11714,0.4
11715,29.6
11716,67.4
11717,2.7
11718,13.1
11719,73.8
11720,4.1
11721,12.5
11722,136.4
11723,1.0
11724,16.2
11725,2.2
11726,221.4
11727,64.0
11728,1.5
11729,67.7
11730,41.8
11731,2.4
11732,4.7
11733,3.1
11734,1.9
11735,16.4
11736,42.4
11737,1.0
11738,6.4
11739,53.9
11740,4.0
11741,3.5
11742,62.2
11743,18.6
11744,32.6
11745,13.7
11746,104.6
11747,2.6
11748,7.4
11749,39.1
11750,18.0
11751,121.8
11752,0.3
11753,16.0
11754,2.4
11755,1.7
11756,4.4
11757,0.4
11758,1.2
11759,11.6
11760,0.8
11761,0.0
11762,13.3
11763,4.7
11764,0.2
11765,135.0
11766,46.2
11767,45.7
11768,0.0
11769,1.8
11770,112.5
11771,1.8
11772,4.9
11773,83.9
11774,28.0
11775,4.4
11776,2.8
11777,1.3
11778,1.7
11779,79.9
11780,5.0
11781,12.6
11782,3.1
11783,37.1
11784,182.2
11785,6.3
11786,0.0
11787,129.1
11788,28.7
11789,29.0
11790,2.7
11791,5.6
11792,2.6
11793,27.1
11794,22.2
11795,56.0
11796,1.9
11797,8.8
11798,3.3
11799,127.3
11800,23.3
11801,1.6
11802,3.8
11803,15.8
11804,0.9
11805,59.1
11806,2.5
11807,37.8
11808,1.1
11809,0.6
11810,17.6
11811,75.6
11812,2.3
11813,42.1
11814,2.4
11815,18.4
11816,2.7
11817,15.3
11818,4.1
11819,12.7
11820,1.8
11821,3.8
11822,2.2
11823,0.2
11824,21.4
11825,38.8
11826,2.2
11827,6.3
11828,3.2
11829,1.0
11830,36.6
11831,1.7
11832,15.6
11833,0.4
11834,0.6
11835,26.1
11836,14.5
11837,0.2
11838,3.4
11839,0.2
11840,43.8
11841,114.1
11842,27.8
11843,69.8
11844,0.2
11845,0.3
11846,0.2
11847,71.7
11848,1.7
11849,50.0
11850,4.1
11851,24.1
11852,7.4
11853,1.6
11854,2.0
11855,2.4
11856,99.2
11857,1.9
11858,2.0
11859,10.2
11860,0.0
11861,3.1
11862,0.3
11863,12.0
11864,10.6
11865,2.7
11866,1.4
11867,49.2
11868,2.0
11869,1.6
11870,1.4
11871,6.5
11872,6.0
11873,26.1
11874,2.0
11875,16.4
11876,21.7
11877,1.2
11878,144.2
11879,87.6
11880,20.8
11881,0.7
11882,2.2
11883,14.5
11884,0.8
11885,6.8
11886,41.8
11887,1.6
11888,1.4
11889,43.0
11890,10.3
11891,3.6
11892,9.3
11893,17.8
11894,10.8
11895,58.7
11896,26.1
11897,5.1
11898,1.4
11899,0.9
11900,57.9
11901,189.4
11902,49.8
11903,2.1
11904,76.5
11905,231.6
11906,3.2
11907,0.0
11908,0.4
11909,2.0
11910,12.5
11911,0.0
11912,12.1
11913,2.1
11914,5.4
11915,0.0
11916,77.6
11917,1.7
11918,51.8
11919,0.0
11920,89.2
11921,0.0
11922,1.6
11923,4.9
11924,2.5
11925,40.0
11926,2.9
11927,166.3
11928,13.4
11929,21.7
11930,2.2
11931,16.6
11932,13.7
11933,1.6
11934,44.0
11935,1.7
11936,2.8
11937,24.3
11938,3.2
11939,2.1
11940,2.3
11941,1.1
11942,8.9
11943,78.4
11944,8.3
11945,12.3
11946,7.5
11947,2.5
11948,53.7
11949,22.0
11950,13.5
11951,2.2
11952,9.8
11953,5.6
11954,1.9
11955,47.9
11956,41.3
11957,2.7
11958,2.6
11959,2.3
11960,1.9
11961,0.2
11962,1.0
11963,0.5
11964,59.9
11965,4.6
11966,5.8
11967,5.7
11968,75.2
11969,2.4
11970,54.4
11971,61.7
11972,0.7
11973,48.9
11974,113.4
11975,98.0
11976,1.6
11977,1.0
11978,1.1
11979,0.8
11980,12.4
11981,2.7
11982,19.2
11983,55.5
11984,40.7
11985,8.7
11986,2.3
11987,0.4
11988,5.7
11989,0.0
11990,0.0
11991,21.4
11992,2.4
11993,12.9
11994,54.5
11995,6.6
11996,0.0
11997,3.2
11998,0.2
11999,0.2
12000,3.1
12001,22.0
12002,111.9
12003,0.4
12004,2.4
12005,1.2
12006,110.5
12007,7.2
12008,5.4
12009,74.1
12010,5.5
12011,34.4
12012,23.5
12013,14.0
12014,15.0
12015,10.8
12016,8.6
12017,1.4
12018,4.1
12019,41.6
12020,6.2
12021,1.7
12022,31.2
12023,1.4
12024,2.5
12025,1.0
12026,0.2
12027,33.8
12028,63.9
12029,1.1
12030,90.1
12031,85.9
12032,1.3
12033,27.9
12034,0.8
12035,21.8
12036,0.8
12037,3.2
12038,0.6
12039,52.5
12040,1.0
12041,60.9
12042,14.9
12043,31.9
12044,1.3
12045,39.5
12046,15.0
12047,5.2
12048,49.7
12049,0.2
12050,4.4
12051,59.2
12052,68.4
12053,14.9
12054,3.0
12055,0.2
12056,1.7
12057,2.6
12058,42.5
12059,1.2
12060,0.7
12061,2.4
12062,2.7
12063,2.1
12064,21.8
12065,2.2
12066,1.8
12067,7.5
12068,18.1
12069,20.1
12070,2.4
12071,2.1
12072,93.6
12073,0.5
12074,13.8
12075,3.3
12076,21.3
12077,1.7
12078,0.6
12079,10.8
12080,47.2
12081,84.2
12082,0.4
12083,2.2
12084,14.0
12085,0.7
12086,5.6
12087,1.6
12088,2.5
12089,68.4
12090,2.4
12091,1.1
12092,0.0
12093,2.4
12094,3.2
12095,2.1
12096,2.5
12097,0.9
12098,65.6
12099,3.1
12100,46.5
12101,2.0
12102,38.6
12103,13.2
12104,1.3
12105,2.3
12106,1.0
12107,47.2
12108,13.1
12109,20.1
12110,14.2
12111,33.2
12112,22.0
12113,32.6
12114,0.2
12115,40.1
12116,2.5
12117,84.9
12118,13.2
12119,31.1
12120,10.8
12121,5.0
12122,0.0
12123,47.2
12124,28.6
12125,2.1
12126,2.7
12127,1.0
12128,0.0
12129,71.5
12130,30.1
12131,123.0
12132,34.2
12133,0.8
